ano_comercial,region_del_domicilio_o_casa_matriz,tramo_segun_ventas_5_tramos,contribucion_po,contribucion_empleo,contribucion_vtas,contribucion_sal_neto,numero_de_empresas,trabajadores,ventas_anuales_en_uf,sal_neto
2009,Región Aisén del Gral.Carlos Ibáñez del Campo,Pequeña,0.12323626538577004,0.3186079468032921,NA,NA,821,11691,5758100.36,503536.237
2009,Región de Atacama,Sin Ventas/Sin Información,0.15239178335347217,0.03674830943273083,0,380828.3119745163,2144,4054,0,473574.133
2009,Región de Los Lagos,Pequeña,0.13692632850241546,0.26931442134007844,0.1560639392044186,6317820.977886806,6349,94974,43692628.67,7548595.757
2009,Región del Maule,Micro,0.7190710633380297,0.16617224079823442,0.08911067202568825,3025038.7622572477,45423,62569,20173459.72,3595622.94
2009,Región de Valparaíso,Micro,0.6704238004085081,0.15359763277876748,0.04037901121530728,4869064.049788956,62692,106827,30879999.46,6633013.551
2009,Región Metropolitana de Santiago,Grande,0.018563154856064353,0.5331817076701768,0.8907214744775315,557899975.2127957,7170,3239105,9992286544.49,604253227.826
2009,Región del Libertador Gral. Bernardo O’Higgins,Mediana,0.013792818649212281,0.1952079476373301,0.09992659475441942,4814684.140229883,668,72860,32098706.66,5364752.466
2009,Región de Los Lagos,Micro,0.694271911663216,0.17528377914708876,0.05559238967799644,3185472.3716616044,32192,61814,15563990.32,3977304.525
2009,Región de La Araucanía,Micro,0.7064000358294518,0.1884039507801142,0.09779153580211244,2733214.322451106,31545,50282,14160266.42,3506098.572
2009,Región de Ñuble,Grande,0.003183826163091495,0.19966141234791907,0.4389572870417355,2851625.6465342436,80,24649,31174900.31,3124174.697
2009,Región de Coquimbo,Pequeña,0.12093076900896745,0.34807092173852405,0.22192141991909947,4394354.367275019,4194,79860,28760199.04,5475906.124
2009,Región Aisén del Gral.Carlos Ibáñez del Campo,Mediana,0.011558090663464426,0.17487872676731891,NA,NA,77,6417,3724920.15,391312.204
2010,Región de Tarapacá,Grande,0.021167839316856094,0.31935859389090193,0.7218371149374752,4756358.8667685315,352,38956,149060889,5411338.183
2010,Región de Tarapacá,Micro,0.6770100426964941,0.1354380154449017,0.026145276282261976,581981.0551207731,11258,16521,5399054.78,818291.567
2010,Región de Tarapacá,Pequeña,0.16122436706957724,0.2924775786591464,0.1018290446122804,1641041.7320810098,2681,35677,21027912.81,2123521.921
2010,Región de Arica y Parinacota,Pequeña,0.10902946146499155,0.31425556791285253,0.20472321052140185,835360.3928178527,1484,22040,9793139.13,1072916.4610000001
2010,Región de Arica y Parinacota,Grande,0.0037469693630152083,0.1870419482704537,0.589368133641246,1681993.0183696018,51,13118,28193012.98,1953524.478
2010,Región de Arica y Parinacota,Mediana,0.009477628388803174,0.1581258733282003,0.11640387259651666,1031093.7378384997,129,11090,5568295.44,1232057.582
2010,Región de Los Lagos,Pequeña,0.14214290234795265,0.27236172055003594,0.15456666745494554,5555741.647625358,6738,92795,47127070.12,6731305.563
2010,Región de Arica y Parinacota,Micro,0.7468224230401881,0.3141700173952719,0.08950478324083556,1312575.3464174012,10165,22034,4281550.65,1627237.67
2010,Región de Tarapacá,Mediana,0.03638222382584641,0.18657670803889098,0.1501885641679824,1540729.9812740255,605,22759,31014255.75,1861052.611
2010,Región del Libertador Gral. Bernardo O’Higgins,Pequeña,0.14068587662337662,0.3206988344144936,0.15230572386472035,4919188.461280164,6933,124088,47644092.65,5850694.741
2010,Región de Tarapacá,Sin Ventas/Sin Información,0.10421552709122617,0.06614910396615895,0,1256566.1193157767,1733,8069,0,1530400.684
2010,Región de Arica y Parinacota,Sin Ventas/Sin Información,0.13092351774300198,0.026406593093221548,0,187615.70858401273,1782,1852,0,234028.071
2010,Región de Antofagasta,Micro,0.6544733861834655,0.11088659663619184,0.026869742364053133,1272701.1472551434,17337,24585,9809502.69,1658350.9679999999
2010,Región de Antofagasta,Grande,0.008758021895054738,0.363032388718749,0.8033271550720869,18178134.54445142,232,80489,293275602.79,19290060.334999997
2010,Región de Los Ríos,Micro,0.7092561044860874,0.22290345073895815,0.07765322719021694,2096106.7461774219,13739,26213,6597244.77,2448244.05
2010,Región del Maule,Sin Ventas/Sin Información,0.15317738303727796,0.09916112386064543,0,6550692.901932885,9796,38240,0,7270315.843
2010,Región de Antofagasta,Pequeña,0.17410343525858815,0.25543382661368524,0.09212313079281605,3472802.6320005697,4612,56633,33631959.96,4603544.646000001
2010,Región de Antofagasta,Sin Ventas/Sin Información,0.13944884862212156,0.04881085006291918,0,2143122.242738248,3694,10822,0,2511060.9979999997
2010,Región de Los Ríos,Grande,0.0038201435134995613,0.20947635163863332,0.5730228944421722,3593331.567340336,74,24634,48682745.46,4047481.985
2010,Región de Los Lagos,Grande,0.006771723308651351,0.31408109654980115,0.6797743361092089,10406003.638130635,321,107009,207261845.85,11472378.673
2010,Región de Los Ríos,Pequeña,0.13401476433844406,0.3346315413527441,0.20868443450720062,2668892.579557075,2596,39352,17729363.53,3238225.917
2010,Región de Los Ríos,Mediana,0.01404160859016055,0.1729281110222963,0.1406394438604102,1307202.0503467247,272,20336,11948413.08,1586472.29
2010,Región del Maule,Grande,0.004456467350512885,0.24722600386375718,0.5003608440593562,7845780.271287288,285,95339,112238262.23,8696333.048
2010,Región de La Araucanía,Pequeña,0.13116022099447514,0.29443889585414057,0.26669462327807897,4859588.32685756,5935,83136,40997420.24,6005901.322
2010,Región de Antofagasta,Mediana,0.0232163080407701,0.22183633796845473,0.077679971771044,5327749.0994945485,615,49184,28359106.75,6201302.436
2010,Región de Los Ríos,Sin Ventas/Sin Información,0.13886737907180838,0.060060545247368154,0,995850.1814729639,2690,7063,0,1176720.899
2010,Región de La Araucanía,Sin Ventas/Sin Información,0.14899447513812156,0.07600388165211047,0,3649450.4554213434,6742,21460,0,4222408.029
2010,Región de Atacama,Micro,0.674603728789889,0.16319190387616034,0.03759217492972006,1799444.5864513707,9661,18512,4798861.4,2093831.073
2010,Región de Atacama,Pequeña,0.15173521402136722,0.2999726720558548,0.11964453087709097,2238965.9463333385,2173,34028,15273325.42,2788852.3260000004
2010,Región Metropolitana de Santiago,Pequeña,0.18521176226836528,0.172839177081204,0.045012631001728934,82546927.67321357,73302,1134693,555097415.77,115033167.38800001
2010,Región de Atacama,Mediana,0.01906291460093569,0.19932649840880842,0.09960953537732661,2021754.2126211138,273,22611,12715740.85,2258171.732
2010,Región Metropolitana de Santiago,Micro,0.5797879597952367,0.07043403662622913,0.010918757070682353,40588987.14091281,229465,462401,134650512.5,50905976.099
2010,Región Metropolitana de Santiago,Mediana,0.033463542324660034,0.158863747905186,0.05212549043797434,87743457.76660275,13244,1042944,642813459.11,110227021.09400001
2010,Región de Atacama,Sin Ventas/Sin Información,0.14838349277285107,0.028103705140298137,0,401798.6864138637,2125,3188,0,498869.213
2010,Región Metropolitana de Santiago,Grande,0.01982697195874413,0.5423631482118415,0.8919431214896144,619868710.6352695,7847,3560626,10999475274.7,670106250.345
2010,Región de Atacama,Grande,0.006214649814957056,0.3094052205188783,0.7431537588158623,7165953.030725814,89,35098,94867931.8,7494762.063999999
2010,Región Metropolitana de Santiago,Sin Ventas/Sin Información,0.18170976365299388,0.0554998901755394,0,81684372.65131405,71916,364358,0,94500501.4
2010,Región de Coquimbo,Micro,0.7122033898305085,0.16322021654549526,0.06838493774255032,1578562.93099675,25212,38637,12042199.64,2147765.4680000003
2010,Región del Biobío,Pequeña,0.14672070952434754,0.26426264800861143,0.16372426904310045,8454309.59956192,10389,164976,76080791.5,11415106.577
2010,Región del Maule,Mediana,0.012478108581436076,0.17511118026112776,0.16706105635947702,4049949.570344034,798,67529,37474240.59,4601524.855
2010,Región del Biobío,Grande,0.006538809174104621,0.3018702906350915,0.6474260257091881,24412878.393846173,463,188454,300851454.47,27259677.253
2010,Región de Coquimbo,Pequeña,0.13110169491525422,0.35048602339502444,0.18256326572676898,4666966.30603079,4641,82966,32148355.55,5782535.924
2010,Región de Coquimbo,Mediana,0.015282485875706214,0.19038767811352797,0.14424082237367808,3545824.001728626,541,45068,25399990.65,4061226.6570000006
2010,Región de La Araucanía,Grande,0.004154696132596685,0.2757141744051793,0.45409096536603977,6949418.143330758,188,77849,69804774.86,8001399.61
2010,Región del Maule,Pequeña,0.12267012759569677,0.32453226496557624,0.2404341247201948,4942843.905739292,7845,125151,53932893.95,5867124.432
2010,Región de Coquimbo,Sin Ventas/Sin Información,0.1361864406779661,0.04977251316973432,0,2212473.7825139565,4821,11782,0,2533024.609
2010,Región de Magallanes y de la Antártica Chilena,Sin Ventas/Sin Información,0.1474169741697417,0.049240899078657543,0,891388.9937924859,1598,4158,0,1002426.968
2010,Región de Magallanes y de la Antártica Chilena,Mediana,0.016051660516605167,0.15771772340778287,0.14029254614584508,685069.8526007655,174,13318,8541751.72,880800.791
2010,Región de Coquimbo,Grande,0.0052259887005649715,0.246133568776218,0.6048109741570026,8519032.03851607,185,58264,106503781.91,9195432.805
2010,Región de Magallanes y de la Antártica Chilena,Micro,0.6707564575645757,0.13929087420951658,0.06432197320603644,341616.07338034536,7271,11762,3916261.7,476378.2679999999
2010,Región de Magallanes y de la Antártica Chilena,Pequeña,0.15673431734317342,0.30493119537670826,0.19566303500090382,1032713.0663286942,1699,25749,11912999.74,1425015.792
2010,Región de Valparaíso,Grande,0.0067783347080346,0.2953713206702738,0.764243830755977,30719775.489771433,641,213832,680593897.81,34345177.333
2010,Región de Valparaíso,Micro,0.6655034579024174,0.14382624046368292,0.03597715189106397,4453911.420524257,62934,104122,32039290.41,5974866.514
2010,Región de Magallanes y de la Antártica Chilena,Grande,0.00904059040590406,0.34881930792733473,0.5997224456472147,2461018.492459977,98,29455,36514272.3,2827739.866
2010,Región de Valparaíso,Mediana,0.017892265719180254,0.17568648360437217,0.0922467385027738,11256706.576896766,1692,127187,82149917.07,13243949.247000001
2010,Región Aisén del Gral.Carlos Ibáñez del Campo,Micro,0.7404602388581416,0.2402049835958895,NA,NA,5084,8859,2300332.01,632766.9550000001
2010,Región del Maule,Micro,0.7072179134350763,0.15396942704889338,0.09214397486097199,3016252.8415140626,45228,59376,20669242.48,3633077.355
2010,Región Aisén del Gral.Carlos Ibáñez del Campo,Mediana,0.012379842703175065,0.16884032428621784,NA,NA,85,6227,NA,NA
2010,Región de Valparaíso,Pequeña,0.14270456612313093,0.2848014277367141,0.1075322788501852,11453784.048359104,13495,206180,95762386.11,14869816.368999999
2010,Región de Valparaíso,Sin Ventas/Sin Información,0.16712137554723686,0.10031452752495708,0,17100506.46248416,15804,72622,0,18357607.13
2010,Región Aisén del Gral.Carlos Ibáñez del Campo,Sin Ventas/Sin Información,0.11243810078648413,0.10224776985439657,NA,NA,772,3771,0,909557.876
2010,Región del Biobío,Sin Ventas/Sin Información,0.15606993560049712,0.1113764800861141,0,12443078.918247513,11051,69531,0,13788370.518
2010,Región Aisén del Gral.Carlos Ibáñez del Campo,Pequeña,0.1306437518205651,0.29497573276212685,NA,NA,897,10879,6012805.96,519786.37599999993
2010,Región Aisén del Gral.Carlos Ibáñez del Campo,Grande,0.00407806583163414,0.19373118950136928,NA,NA,28,7145,NA,NA
2010,Región del Libertador Gral. Bernardo O’Higgins,Micro,0.6960633116883117,0.15012276122296023,0.05499985562040688,2790093.2562949797,34302,58087,17204988.43,3445189.001
2010,Región de Los Lagos,Sin Ventas/Sin Información,0.14115140391958314,0.04999339604643313,0,2349302.6969880634,6691,17033,0,2692612.957
2010,Región de Los Lagos,Mediana,0.015927261987637914,0.1704318985632732,0.1128342124486768,4645526.055632039,755,58067,34402927.42,5258908.0430000005
2010,Región del Libertador Gral. Bernardo O’Higgins,Grande,0.005681818181818182,0.28313906908226294,0.6760428692982516,12019906.28402412,280,109555,211478914.14,12666669.557
2010,Región de Los Lagos,Micro,0.694006708436175,0.19313188829045655,0.05282478398716875,4175417.082231461,32898,65801,16106171.79,5088722.711
2010,Región del Libertador Gral. Bernardo O’Higgins,Mediana,0.015137987012987013,0.196996872819373,0.11665155121662103,5252298.873686431,746,76224,36490797.41,5857910.971
2010,Región del Libertador Gral. Bernardo O’Higgins,Sin Ventas/Sin Información,0.14243100649350648,0.04904246246091024,0,2545161.5849147313,7019,18976,0,2942456.442
2010,Región de La Araucanía,Mediana,0.013591160220994476,0.16699604043151506,0.18400093182407715,3959044.558970544,615,47152,28285397.86,4466450.513
2010,Región del Biobío,Mediana,0.019192746582307085,0.20523860782203085,0.13735314569428664,8813781.577805527,1359,128128,63826432.7,10196148.91
2010,Región de Ñuble,Sin Ventas/Sin Información,0.14719717757742062,0.1296333002973241,0,2647568.9404296987,3755,17658,0,2990811.9
2010,Región de Ñuble,Mediana,0.012112896903175225,0.2109385897294718,0.19127054375772654,2279058.944443955,309,28733,14553096.71,2537960.266
2010,Región de La Araucanía,Micro,0.7020994475138121,0.18684700765705461,0.09521347953180408,3103567.4354176256,31770,52757,14636616.91,4050884.1720000003
2010,Región de Ñuble,Pequeña,0.11858094864758918,0.27441177550196383,0.2738972821608138,1897103.9680447406,3025,37379,20839871.93,2223625.778
2010,Región del Biobío,Micro,0.6714777991187436,0.11725197344815214,0.0514965595534249,2848072.2810714077,47546,73199,23929861.06,3783009.1210000003
2010,Región de Ñuble,Grande,0.003292826342610741,0.19606504423154572,0.424173263809764,2348075.859300143,84,26707,32273837.93,2532800.519
2010,Región de Ñuble,Micro,0.7188161505292042,0.1889512902396946,0.1106589102716957,1415350.7938816121,18337,25738,8419643.67,1788196.667
2011,Región de Arica y Parinacota,Mediana,0.009716367793098521,0.15816242370924286,0.12546997882352046,1138090.899311066,136,11506,6287021.63,1346826.463
2011,Región del Biobío,Micro,0.6645841308033029,0.10776084943663496,0.03751698122377577,2471192.3143834653,48613,71692,25173265.51,3434569.133
2011,Región del Biobío,Grande,0.007177229726034888,0.3172054809345727,0.7353185646310699,26815451.260343123,525,211033,493386430.84,29935402.658
2011,Región de La Araucanía,Pequeña,0.13681993078394702,0.31238415052179874,0.25821176039993615,5806177.55672424,6365,98421,44598971.96,7195521.537
2011,Región de Ñuble,Pequeña,0.12525298812387825,0.2734881774429797,0.2695100721766689,2176212.5684068054,3280,39210,22434775.23,2601357.71
2011,Región de Valparaíso,Sin Ventas/Sin Información,0.16766677339062,0.09921456118897563,0,17757487.725213837,16234,75942,0,19069930.450999998
2011,Región de Magallanes y de la Antártica Chilena,Micro,0.6671203048448557,0.13451305669826508,0.05886541695192485,350262.8645725405,7353,12033,4004476.34,477899.011
2011,Región del Maule,Grande,0.004686683671901411,0.237723480044125,0.5286323463006958,8339802.356003691,305,97837,136712198.6,9317065.264
2011,Región de Los Ríos,Grande,0.004190989372848376,0.20969495427511672,0.6204458439579748,3852874.699540353,84,26232,63352945.89,4308884.783
2011,Región de Coquimbo,Sin Ventas/Sin Información,0.13459629384513566,0.053462429789072625,0,2556977.9875103827,4881,13611,0,2976406.46
2011,Región de Ñuble,Micro,0.712223622408065,0.16441375462091093,0.1059924927707995,1121190.0477230903,18651,23572,8823112.74,1379937.429
2011,Región de Arica y Parinacota,Sin Ventas/Sin Información,0.12802743445023934,0.03029636553582229,0,231302.46366350728,1792,2204,0,300190.72699999996
2011,Región de Antofagasta,Grande,0.009356001310568277,0.36957678602597777,0.8548746183979683,20621830.049877636,257,86811,476727609.43,21769400.377
2011,Región de Antofagasta,Sin Ventas/Sin Información,0.13466089045833485,0.04178072569212365,0,1990320.6969749983,3699,9814,0,2361042.499
2011,Región de Arica y Parinacota,Grande,0.0032864185182539117,0.17971628085995492,0.5692899001325848,1774757.2250488312,46,13074,28525850.96,2046400.586
2011,Región de Valparaíso,Mediana,0.01840471788727885,0.17248821580493107,0.07255923675351565,10657170.961731268,1782,132028,86039894.46,12756075.673999999
2011,Región de Tarapacá,Sin Ventas/Sin Información,0.10580600301309538,0.0667240276551031,0,1366527.5752976197,1826,8763,0,1692563.6259999997
2011,Región de Los Lagos,Micro,0.6787016925535839,0.18075975939606798,0.03840831617077249,4478844.396548164,33122,67164,16792832.67,5536063.842
2011,Región del Maule,Mediana,0.013322474568978764,0.1888700985037346,0.1549581600423268,4609416.8537289025,867,77731,40074488.25,5186872.43
2011,Región del Maule,Pequeña,0.13336304127354867,0.3344972033103475,0.23297811589021014,5500706.1541005885,8679,137665,60251610.92,6513696.595
2011,Región de Magallanes y de la Antártica Chilena,Pequeña,0.16603157321720197,0.27422419960651045,0.18657491510817684,991474.3219516168,1830,24531,12692254.16,1368818.974
2011,Región de Valparaíso,Grande,0.007374280904330582,0.31200942735605514,0.8129858879258125,34975460.76033259,714,238822,964029159.13,38791929.11000001
2011,Región de La Araucanía,Grande,0.004750542765632725,0.28556102887032475,0.4701921215311654,7819239.981889063,221,89970,81212742.64,8980486.939
2011,Región de Coquimbo,Mediana,0.01698654312817119,0.219077732825327,0.1397423750810841,5585791.386204509,616,55775,29972495.49,6429617.107999999
2011,Región de Magallanes y de la Antártica Chilena,Grande,0.010070767555797496,0.38087998569128956,0.6325736761100275,2969055.3925237153,111,34072,43032504.49,3394135.7339999997
2011,Región del Biobío,Pequeña,0.15480942746213158,0.27390693955099144,0.12283403768602129,10795393.534606298,11324,182227,82419580.24,14078254.139
2011,Región de Antofagasta,Pequeña,0.18438967563435146,0.2551587318481181,0.06571198231129334,3804427.4016869417,5065,59935,36644807.98,5019240.822
2011,Región de Tarapacá,Mediana,0.03772163634256576,0.19576340876557122,0.15281703310628256,1734847.389933675,651,25710,33482315.86,2081968.9409999999
2011,Región de Magallanes y de la Antártica Chilena,Sin Ventas/Sin Información,0.13981128651787333,0.048001252012162404,0,957295.8089899009,1541,4294,0,1058909.86
2011,Región Aisén del Gral.Carlos Ibáñez del Campo,Micro,0.7343794175855245,0.2285252034986602,NA,NA,5195,9040,2544630.1,622524.981
2011,Región del Maule,Micro,0.6964258274685762,0.13569168865627687,0.08343137776676725,2758660.837040897,45322,55845,21576596.98,3378849.944
2011,Región de Arica y Parinacota,Micro,0.7430163606487105,0.29511464232693685,0.0872786949213068,1263760.3613296004,10400,21469,4373341.32,1543677.7319999998
2011,Región de Los Ríos,Micro,0.7109714114653495,0.2074406855534949,0.06885957323282549,2005083.6764415964,14250,25950,7031164.54,2340969.779
2011,Región de Los Ríos,Sin Ventas/Sin Información,0.1334630544329691,0.06522190957344759,0,1113336.736059715,2675,8159,0,1364967.698
2011,Región de Ñuble,Sin Ventas/Sin Información,0.1454156642608928,0.15054055939178348,0,2922740.683814902,3808,21583,0,3458191.71
2011,Región de La Araucanía,Micro,0.6972335074482492,0.16411903613234136,0.08899408561025834,2613153.7488968344,32436,51708,15371277.91,3483507.817
2011,Región de La Araucanía,Mediana,0.014595558994862536,0.16533148820557092,0.18260203245864012,4320223.718643553,679,52090,31539473.31,4921197.052999999
2011,Región de Tarapacá,Pequeña,0.16966044732877505,0.29406389912587944,0.10706607189180774,1911418.3088863695,2928,38620,23458249.15,2438362.363
2011,Región de Arica y Parinacota,Pequeña,0.1159534185896978,0.3367102875680431,0.21796142612258798,955886.4333621385,1623,24495,10921562.38,1223093.63
2011,Región de Valparaíso,Pequeña,0.1504807741962137,0.270428986506966,0.08651127882662815,11290436.884996273,14570,206995,102584062.8,14429502.1
2011,Región de Los Ríos,Pequeña,0.13695554557700942,0.3389317004540513,0.18486956461886486,2861020.513253892,2745,42399,18876799.06,3498080.057
2011,Región de Atacama,Sin Ventas/Sin Información,0.1438634516391222,0.03476085481682497,0,487920.1128442501,2124,4099,0,639195.3759999999
2011,Región Aisén del Gral.Carlos Ibáñez del Campo,Pequeña,0.13584959004806332,0.2962991051114819,NA,NA,961,11721,6491057.3,540891.8019999999
2011,Región Aisén del Gral.Carlos Ibáñez del Campo,Sin Ventas/Sin Información,0.1121006502685892,0.09606147934678194,NA,NA,793,3800,0,933452.175
2011,Región Metropolitana de Santiago,Micro,0.5739411027263281,0.06258775628761185,0.010240224959946434,38394594.750412144,235317,446463,140813937.96,49080865.087
2011,Región Aisén del Gral.Carlos Ibáñez del Campo,Mediana,0.013853548204693244,0.19358916022043582,NA,NA,98,7658,4587361.39,466645.13800000004
2011,Región de Atacama,Mediana,0.02052289352479003,0.1932072591587517,0.08918912352882409,2041999.126388204,303,22783,14368744.53,2270995.8260000004
2011,Región Metropolitana de Santiago,Grande,0.020614533587641037,0.565505442572061,0.8960028873508213,690559443.6222804,8452,4033972,12320988599.85,744240071.22
2011,Región de Tarapacá,Micro,0.6652566925483834,0.12559772180428228,0.02597373012059307,517321.95309784246,11481,16495,5690861.93,789231.2180000001
2011,Región de La Araucanía,Sin Ventas/Sin Información,0.14660046000730853,0.0726042962699642,0,3876703.2264821497,6820,22875,0,4531201.63
2011,Región Metropolitana de Santiago,Pequeña,0.19188199081955698,0.16233301071916417,0.04321979574809615,85505634.62441182,78672,1157985,594317962.83,118898951.515
2011,Región del Biobío,Mediana,0.02046535790452234,0.19831862291218239,0.10433041645913299,9720923.133876422,1497,131939,70003960.57,11295645.202
2011,Región de Ñuble,Mediana,0.013747279184328103,0.2326218874241473,0.2039602847304906,2693139.13279407,360,33351,16978226.85,2992174.7249999996
2011,Región de Valparaíso,Micro,0.6560734536215569,0.14585880914307214,0.027943596494043807,5348055.546011185,63523,111645,33135189.96,7288135.354
2011,Región de Antofagasta,Micro,0.6451636390112491,0.09952616723359146,0.018596484182859592,801321.4645773734,17722,23378,10370476.86,1231595.688
2011,Región Aisén del Gral.Carlos Ibáñez del Campo,Grande,0.003816793893129771,0.18552505182264017,NA,NA,27,7339,NA,NA
2011,Región de Ñuble,Grande,0.003360446022835758,0.17893562112017855,0.42053715032204103,2504440.524942135,88,25654,35006693.32,2687347.509
2011,Región de Atacama,Pequeña,0.1645895421295042,0.30205223880597015,0.10700713847465868,2587583.4216806847,2430,35618,17239302,3214983.157
2011,Región de Tarapacá,Grande,0.021555220767180437,0.31785094264916397,0.7141431648813166,5240010.375114581,372,41744,156469253,5885887.731000001
2011,Región Metropolitana de Santiago,Sin Ventas/Sin Información,0.1788820542338818,0.05250293268616109,0,85679434.16783534,73342,374524,0,99116921.126
2011,Región de Coquimbo,Micro,0.6981303772336201,0.14837189206174634,0.059213536798490216,1477308.3698604316,25317,37774,12700352.8,2041411.737
2011,Región de Los Lagos,Grande,0.007376746854637105,0.32349925315893585,0.7506116334221767,11991269.523655027,360,120201,328181415.3,13121403.88
2011,Región de Atacama,Grande,0.007179626117583311,0.3192588195386703,0.7720742519223113,8579074.844643043,106,37647,124384423.18,8932160.975
2011,Región de Coquimbo,Pequeña,0.14455106993161262,0.32450999646490436,0.16913075305196043,4424722.896522427,5242,82617,36275830.65,5385312.845
2011,Región del Libertador Gral. Bernardo O’Higgins,Micro,0.6864304746866673,0.13850467289719626,0.04797932382711807,2745197.0836702446,34778,57057,18025653.58,3441936.857
2011,Región de Magallanes y de la Antártica Chilena,Mediana,0.016966067864271458,0.16238150599177248,0.12198599182987079,774480.2300406509,187,14526,8298421.1,963623.532
2011,Región del Libertador Gral. Bernardo O’Higgins,Sin Ventas/Sin Información,0.14382709957564394,0.04980216045636606,0,2813793.2867896548,7287,20516,0,3278606.4020000002
2011,Región del Libertador Gral. Bernardo O’Higgins,Pequeña,0.14832724760682917,0.3184585507949994,0.14033060945906203,5330682.184188488,7515,131189,52721688.24,6280842.261
2011,Región de Los Lagos,Sin Ventas/Sin Información,0.14458423835088727,0.04994011814891069,0,2375513.7618046044,7056,18556,0,2853267.4189999998
2011,Región de Atacama,Micro,0.6638444865890003,0.1507208276797829,0.03172948607420604,1733775.6823142061,9801,17773,5111754.23,2047028.5099999998
2011,Región del Maule,Sin Ventas/Sin Información,0.15220197301699498,0.10321752948551602,0,7115181.843536435,9905,42480,0,8174939.807000001
2011,Región de Los Lagos,Pequeña,0.15159214786279251,0.2598979990042119,0.1182320040871278,5799053.372116853,7398,96569,51693238.83,7048995.593
2011,Región de Los Lagos,Mediana,0.01774517437809926,0.18590287029187355,0.092748046319923,5398867.215772527,866,69075,40551176.87,6048552.124000001
2011,Región Metropolitana de Santiago,Mediana,0.034680318632592036,0.15707085773500182,0.05053709194113609,99960631.88120279,14219,1120448,694938534.76,124033631.97700001
2011,Región de Coquimbo,Grande,0.005735715861460402,0.2545779488589497,0.6319133350684653,9486372.979724105,208,64813,135535263.19,10209040.571
2011,Región de Los Ríos,Mediana,0.01441899915182358,0.17871075014388949,0.1258250181903349,1446398.3124015748,289,22356,12847834.58,1689340.351
2011,Región del Libertador Gral. Bernardo O’Higgins,Mediana,0.015178130859567748,0.20037625925476393,0.09838711863850017,5645083.653150356,769,82545,36963674.68,6324299.345000001
2011,Región de Antofagasta,Mediana,0.026429793585496377,0.23395758920018903,0.06081691510787869,5862141.479799576,726,54955,33915034.94,6783820.175
2011,Región del Libertador Gral. Bernardo O’Higgins,Grande,0.006237047271291819,0.29285835659667436,0.7133029480753197,13694713.831380744,316,120643,267985265.61,14381695.259000001
2011,Región del Biobío,Sin Ventas/Sin Información,0.1529638541040083,0.1028081071656185,0,11592787.972866025,11189,68397,0,13238744.209999999
2012,Región Aisén del Gral.Carlos Ibáñez del Campo,Sin Ventas/Sin Información,0.11350239890335846,0.1005480398933544,0,862519.5594201076,828,4073,0,1026472.47
2012,Región del Libertador Gral. Bernardo O’Higgins,Micro,0.6755542758422114,0.14185928552466912,0.04697848376324466,3113734.006166861,35193,59851,18696888.53,3965380.455
2012,Región de Valparaíso,Pequeña,0.15666144596574547,0.26948547887134733,0.11150264384041156,12363889.640526563,15504,216648,110064273.22,15879672.639
2012,Región del Maule,Grande,0.004656052868729348,0.223877913166923,0.5160236486685996,8965672.897840602,310,94622,141805746.66,10017271.600000001
2012,Región del Biobío,Grande,0.0075047649301143585,0.31393418611463725,0.6976835279329827,28239677.94587303,567,208975,420786731.83,31570720.741
2012,Región de Antofagasta,Sin Ventas/Sin Información,0.13309755585125008,0.04148733449420114,0,2080533.7305374374,3801,10102,0,2474684.961
2012,Región de Arica y Parinacota,Mediana,0.010196905766526019,0.17732248641860718,0.11527327641981741,1237952.8174774616,145,12991,6645900.03,1470169.8969999999
2012,Región de Arica y Parinacota,Sin Ventas/Sin Información,0.140084388185654,0.02885534110452895,0,217428.92268113306,1992,2114,0,284582.295
2012,Región de Los Ríos,Grande,0.004551396891492762,0.20637712496873561,0.6245502450104097,3738997.4985790015,94,25579,68917877.6,4255431.942
2012,Región Aisén del Gral.Carlos Ibáñez del Campo,Mediana,0.0135709389993146,0.18954280635923768,0.17282637893138783,416711.84473287617,99,7678,4977936.27,504066.8130000001
2012,Región de Coquimbo,Sin Ventas/Sin Información,0.13542795232936078,0.05656009244992296,0,2732426.8116657273,5000,14683,0,3188465.3910000003
2012,Región de Magallanes y de la Antártica Chilena,Pequeña,0.171395431834404,0.2810625535561268,0.17397379433770013,1046192.7212585929,1921,26240,13453197.9,1473574.169
2012,Región Aisén del Gral.Carlos Ibáñez del Campo,Micro,0.732145305003427,0.215784536387874,0.0890805680718182,425714.38935415057,5341,8741,2565796.92,603562.093
2012,Región de Arica y Parinacota,Pequeña,0.12039381153305204,0.3353580300838088,0.20087062039602005,1025421.6553685131,1712,24569,11580880.7,1319311.69
2012,Región de Tarapacá,Grande,0.02104670793472144,0.3106157379034342,0.7086178750790499,6279553.946618468,374,42067,167342534.34,6931514.679
2012,Región Aisén del Gral.Carlos Ibáñez del Campo,Pequeña,0.13721727210418094,0.30045916855929694,0.23903535662610484,424149.11632207147,1001,12171,6884960.38,573628.02
2012,Región del Maule,Sin Ventas/Sin Información,0.15446079903875037,0.0947024724949722,0,6917951.078135692,10284,40026,0,7909467.836000001
2012,Región del Maule,Mediana,0.015259837789125864,0.21122678339051223,0.17000474811089902,5415219.799470306,1016,89275,46718111.28,6136604.321
