anio,region,area_km2,gini,pib_per_capita,tasa_pobr,pobl_total,tasa_informalidad,idh,ingreso_medio,prom_anio_estudio,tasa_homicidios,densidad_pobl
1986-01-01,Paraíba,56584.59999999997,NA,5.0372178595,NA,NA,NA,NA,NA,NA,15.8,NA
1987-01-01,Paraíba,56584.59999999997,NA,4.9894154753,NA,NA,NA,NA,NA,NA,12.38,NA
1988-01-01,Paraíba,56584.59999999997,NA,5.0664715234,NA,NA,NA,NA,NA,NA,13.03,NA
1989-01-01,Paraíba,56584.59999999997,NA,5.0374107169,NA,NA,NA,NA,NA,NA,14.77,NA
1990-01-01,Paraíba,56584.59999999997,NA,5.1218901441,NA,NA,NA,NA,NA,NA,13.93,NA
1991-01-01,Paraíba,56584.59999999997,NA,5.1968029581,NA,NA,NA,0.409,NA,NA,12.53,NA
1992-01-01,Paraíba,56584.59999999997,NA,4.83046454852375,NA,NA,NA,NA,NA,NA,11.02,NA
1993-01-01,Paraíba,56584.59999999997,NA,5.10965812195919,NA,NA,NA,NA,NA,NA,11.15,NA
1994-01-01,Paraíba,56584.59999999997,NA,5.73404840513682,NA,NA,NA,NA,NA,NA,11.64,NA
1995-01-01,Paraíba,56584.59999999997,NA,5.35009557855125,NA,NA,NA,NA,NA,NA,13.68,NA
1996-01-01,Paraíba,56584.59999999997,NA,5.66530794729324,NA,NA,NA,NA,NA,NA,19.24,NA
1997-01-01,Paraíba,56584.59999999997,NA,5.84309487529275,NA,NA,NA,NA,NA,NA,14.77,NA
1998-01-01,Paraíba,56584.59999999997,NA,5.87141021466399,NA,NA,NA,NA,NA,NA,13.57,NA
1999-01-01,Paraíba,56584.59999999997,NA,5.93064024327578,NA,NA,NA,NA,NA,NA,11.94,NA
2000-01-01,Paraíba,56584.59999999997,NA,6.20397295741846,NA,NA,NA,NA,NA,NA,14.92,NA
2001-01-01,Paraíba,56584.59999999997,NA,6.52392130820198,NA,NA,NA,NA,NA,NA,13.95,NA
2002-01-01,Paraíba,56584.59999999997,NA,6.92899594957949,NA,NA,NA,NA,NA,NA,17.37,NA
2003-01-01,Paraíba,56584.59999999997,NA,6.97446557428209,NA,NA,NA,NA,NA,NA,17.51,NA
2004-01-01,Paraíba,56584.59999999997,NA,6.82413260301916,NA,NA,NA,NA,NA,NA,19.06,NA
2005-01-01,Paraíba,56584.59999999997,NA,7.02324622351092,NA,NA,NA,NA,NA,NA,20.72,NA
2006-01-01,Paraíba,56584.59999999997,NA,7.74789173682439,NA,NA,NA,NA,NA,NA,22.77,NA
2007-01-01,Paraíba,56584.59999999997,NA,7.80091712783904,NA,NA,NA,NA,NA,NA,23.67,NA
2008-01-01,Paraíba,56584.59999999997,NA,8.35963071587483,NA,NA,NA,NA,NA,NA,27.49,NA
2009-01-01,Paraíba,56584.59999999997,NA,8.69416852615308,NA,NA,NA,NA,NA,NA,33.5,NA
2010-01-01,Paraíba,56584.59999999997,NA,8.77726543048737,NA,NA,NA,NA,NA,NA,38.63,NA
2011-01-01,Paraíba,56584.59999999997,NA,9.03624460607364,NA,NA,NA,NA,NA,NA,42.57,NA
1985-01-01,Pernambuco,98937.79999999999,NA,5.6943341077,NA,NA,NA,NA,NA,NA,30.51,NA
1986-01-01,Pernambuco,98937.79999999999,NA,6.1885479132,NA,NA,NA,NA,NA,NA,30.57,NA
1987-01-01,Pernambuco,98937.79999999999,NA,7.0537259152,NA,NA,NA,NA,NA,NA,32.29,NA
1988-01-01,Pernambuco,98937.79999999999,NA,6.8421852331,NA,NA,NA,NA,NA,NA,32.82,NA
1989-01-01,Pernambuco,98937.79999999999,NA,6.2710216878,NA,NA,NA,NA,NA,NA,36.75,NA
1990-01-01,Pernambuco,98937.79999999999,NA,7.1120177709,NA,NA,NA,NA,NA,NA,39,NA
1991-01-01,Pernambuco,98937.79999999999,NA,7.6022948865,NA,NA,NA,0.579,NA,NA,41.3,NA
1992-01-01,Pernambuco,98937.79999999999,NA,7.80088700135956,NA,NA,NA,NA,NA,NA,35.27,NA
1993-01-01,Pernambuco,98937.79999999999,NA,7.7993697620517,NA,NA,NA,NA,NA,NA,37.87,NA
1994-01-01,Pernambuco,98937.79999999999,NA,8.20107854634257,NA,NA,NA,NA,NA,NA,35.18,NA
1995-01-01,Pernambuco,98937.79999999999,NA,7.5074858530276,NA,NA,NA,NA,NA,NA,36.35,NA
1996-01-01,Pernambuco,98937.79999999999,NA,7.86646610986193,NA,NA,NA,NA,NA,NA,40.84,NA
1997-01-01,Pernambuco,98937.79999999999,NA,7.95656661007417,NA,NA,NA,NA,NA,NA,49.73,NA
1998-01-01,Pernambuco,98937.79999999999,NA,7.96434591631274,NA,NA,NA,NA,NA,NA,58.79,NA
1999-01-01,Pernambuco,98937.79999999999,NA,7.82385945539398,NA,NA,NA,NA,NA,NA,55.63,NA
2000-01-01,Pernambuco,98937.79999999999,NA,7.96780191356559,NA,NA,NA,NA,NA,NA,56.17,NA
2001-01-01,Pernambuco,98937.79999999999,NA,7.87786821511714,NA,NA,NA,NA,NA,NA,58.81,NA
2002-01-01,Pernambuco,98937.79999999999,NA,8.47249427675678,NA,NA,NA,NA,NA,NA,54.37,NA
2003-01-01,Pernambuco,98937.79999999999,NA,7.91888103946602,NA,NA,NA,NA,NA,NA,55.34,NA
2004-01-01,Pernambuco,98937.79999999999,NA,8.35095942650653,NA,NA,NA,NA,NA,NA,50.66,NA
2005-01-01,Pernambuco,98937.79999999999,NA,8.58932133230008,NA,NA,NA,NA,NA,NA,51.46,NA
2006-01-01,Pernambuco,98937.79999999999,NA,8.7911818585343,NA,NA,NA,NA,NA,NA,52.6,NA
2007-01-01,Pernambuco,98937.79999999999,NA,9.04202685025023,NA,NA,NA,NA,NA,NA,53.04,NA
2008-01-01,Pernambuco,98937.79999999999,NA,9.38021452708028,NA,NA,NA,NA,NA,NA,50.9,NA
2009-01-01,Pernambuco,98937.79999999999,NA,9.81577531372078,NA,NA,NA,NA,NA,NA,44.98,NA
2010-01-01,Pernambuco,98937.79999999999,NA,10.8160982757189,NA,NA,NA,NA,NA,NA,39.48,NA
2011-01-01,Pernambuco,98937.79999999999,NA,11.4723643570065,NA,NA,NA,NA,NA,NA,39.15,NA
1985-01-01,Alagoas,27933.099999999995,NA,5.8791420772,NA,NA,NA,NA,NA,NA,23.02,NA
1986-01-01,Alagoas,27933.099999999995,NA,5.9255944825,NA,NA,NA,NA,NA,NA,24.81,NA
1987-01-01,Alagoas,27933.099999999995,NA,6.3202839128,NA,NA,NA,NA,NA,NA,23.08,NA
1988-01-01,Alagoas,27933.099999999995,NA,5.7302948615,NA,NA,NA,NA,NA,NA,30.38,NA
1989-01-01,Alagoas,27933.099999999995,NA,5.7716421572,NA,NA,NA,NA,NA,NA,33.31,NA
1990-01-01,Alagoas,27933.099999999995,NA,6.1245303676,NA,NA,NA,NA,NA,NA,29.21,NA
1991-01-01,Alagoas,27933.099999999995,NA,6.1700559571,NA,NA,NA,0.435,NA,NA,26.45,NA
1992-01-01,Alagoas,27933.099999999995,NA,5.96222609492047,NA,NA,NA,NA,NA,NA,23.31,NA
1993-01-01,Alagoas,27933.099999999995,NA,5.61667524047769,NA,NA,NA,NA,NA,NA,23.77,NA
1994-01-01,Alagoas,27933.099999999995,NA,6.03286572096428,NA,NA,NA,NA,NA,NA,23.25,NA
1995-01-01,Alagoas,27933.099999999995,NA,5.97845426544305,NA,NA,NA,NA,NA,NA,27.63,NA
1996-01-01,Alagoas,27933.099999999995,NA,5.9346887194352,NA,NA,NA,NA,NA,NA,28.14,NA
1997-01-01,Alagoas,27933.099999999995,NA,6.30505840478642,NA,NA,NA,NA,NA,NA,24.11,NA
1998-01-01,Alagoas,27933.099999999995,NA,6.39533076652659,NA,NA,NA,NA,NA,NA,21.65,NA
1999-01-01,Alagoas,27933.099999999995,NA,6.0936338228359,NA,NA,NA,NA,NA,NA,20.42,NA
2000-01-01,Alagoas,27933.099999999995,NA,6.40436819731158,NA,NA,NA,NA,NA,NA,26.55,NA
2001-01-01,Alagoas,27933.099999999995,NA,6.19796858145361,NA,NA,NA,NA,NA,NA,29.06,NA
2002-01-01,Alagoas,27933.099999999995,NA,7.59024146259128,NA,NA,NA,NA,NA,NA,34.32,NA
2003-01-01,Alagoas,27933.099999999995,NA,7.20454838731752,NA,NA,NA,NA,NA,NA,35.61,NA
2004-01-01,Alagoas,27933.099999999995,NA,7.28095656854645,NA,NA,NA,NA,NA,NA,35.11,NA
2005-01-01,Alagoas,27933.099999999995,NA,7.38528092415478,NA,NA,NA,NA,NA,NA,39.89,NA
2006-01-01,Alagoas,27933.099999999995,NA,7.6819203288027,NA,NA,NA,NA,NA,NA,53.1,NA
2007-01-01,Alagoas,27933.099999999995,NA,7.98836002056119,NA,NA,NA,NA,NA,NA,59.51,NA
2008-01-01,Alagoas,27933.099999999995,NA,8.28211674292349,NA,NA,NA,NA,NA,NA,60.33,NA
2009-01-01,Alagoas,27933.099999999995,NA,8.30749529450827,NA,NA,NA,NA,NA,NA,59.35,NA
2010-01-01,Alagoas,27933.099999999995,NA,8.39555694864184,NA,NA,NA,NA,NA,NA,66.88,NA
2011-01-01,Alagoas,27933.099999999995,NA,9.29766115529261,NA,NA,NA,NA,NA,NA,71.39,NA
1985-01-01,Sergipe,22050.299999999996,NA,8.2757373095,NA,NA,NA,NA,NA,NA,5,NA
1986-01-01,Sergipe,22050.299999999996,NA,8.993768054,NA,NA,NA,NA,NA,NA,5.78,NA
1987-01-01,Sergipe,22050.299999999996,NA,8.8371479864,NA,NA,NA,NA,NA,NA,4.98,NA
1988-01-01,Sergipe,22050.299999999996,NA,8.8663730422,NA,NA,NA,NA,NA,NA,4.87,NA
1989-01-01,Sergipe,22050.299999999996,NA,8.5320370369,NA,NA,NA,NA,NA,NA,9.74,NA
1990-01-01,Sergipe,22050.299999999996,NA,8.492623942,NA,NA,NA,NA,NA,NA,10.36,NA
1991-01-01,Sergipe,22050.299999999996,NA,8.4435004265,NA,NA,NA,0.521,NA,NA,21.25,NA
1992-01-01,Sergipe,22050.299999999996,NA,8.78377344021551,NA,NA,NA,NA,NA,NA,30.41,NA
1993-01-01,Sergipe,22050.299999999996,NA,9.33343635597046,NA,NA,NA,NA,NA,NA,20.11,NA
1994-01-01,Sergipe,22050.299999999996,NA,8.65036859932369,NA,NA,NA,NA,NA,NA,21.79,NA
1995-01-01,Sergipe,22050.299999999996,NA,8.23334778167752,NA,NA,NA,NA,NA,NA,15.89,NA
1996-01-01,Sergipe,22050.299999999996,NA,8.46006211893734,NA,NA,NA,NA,NA,NA,14.65,NA
1997-01-01,Sergipe,22050.299999999996,NA,8.84044034632878,NA,NA,NA,NA,NA,NA,11.47,NA
1998-01-01,Sergipe,22050.299999999996,NA,8.55411185763554,NA,NA,NA,NA,NA,NA,10.39,NA
1999-01-01,Sergipe,22050.299999999996,NA,8.27115160974275,NA,NA,NA,NA,NA,NA,19.21,NA
2000-01-01,Sergipe,22050.299999999996,NA,8.48114224291728,NA,NA,NA,NA,NA,NA,23.55,NA
2001-01-01,Sergipe,22050.299999999996,NA,9.20406736781903,NA,NA,NA,NA,NA,NA,28.5,NA
2002-01-01,Sergipe,22050.299999999996,NA,10.6330971043568,NA,NA,NA,NA,NA,NA,30.12,NA
2003-01-01,Sergipe,22050.299999999996,NA,10.4364913575929,NA,NA,NA,NA,NA,NA,25.02,NA
2004-01-01,Sergipe,22050.299999999996,NA,10.6527599270522,NA,NA,NA,NA,NA,NA,23.86,NA
2005-01-01,Sergipe,22050.299999999996,NA,10.5482113331194,NA,NA,NA,NA,NA,NA,24.75,NA
2006-01-01,Sergipe,22050.299999999996,NA,11.0560214174383,NA,NA,NA,NA,NA,NA,29.24,NA
2007-01-01,Sergipe,22050.299999999996,NA,11.3111836737729,NA,NA,NA,NA,NA,NA,25.67,NA
2008-01-01,Sergipe,22050.299999999996,NA,12.4643490767309,NA,NA,NA,NA,NA,NA,27.76,NA
2009-01-01,Sergipe,22050.299999999996,NA,11.6531971275157,NA,NA,NA,NA,NA,NA,32.33,NA
2010-01-01,Sergipe,22050.299999999996,NA,12.4548503360064,NA,NA,NA,NA,NA,NA,32.69,NA
2011-01-01,Sergipe,22050.299999999996,NA,12.8589273946733,NA,NA,NA,NA,NA,NA,34.98,NA
1985-01-01,Bahia,567295.2999999998,NA,5.1345864345,NA,NA,NA,NA,NA,NA,5.12,NA
1986-01-01,Bahia,567295.2999999998,NA,5.385666992,NA,NA,NA,NA,NA,NA,5.08,NA
1987-01-01,Bahia,567295.2999999998,NA,5.4560517591,NA,NA,NA,NA,NA,NA,6.11,NA
1988-01-01,Bahia,567295.2999999998,NA,6.3129634421,NA,NA,NA,NA,NA,NA,7.43,NA
1989-01-01,Bahia,567295.2999999998,NA,5.6097627988,NA,NA,NA,NA,NA,NA,9.51,NA
1990-01-01,Bahia,567295.2999999998,NA,5.8660892283,NA,NA,NA,NA,NA,NA,7.45,NA
1991-01-01,Bahia,567295.2999999998,NA,5.9453154161,NA,NA,NA,0.478,NA,NA,5.02,NA
1992-01-01,Bahia,567295.2999999998,NA,7.67711938231381,NA,NA,NA,NA,NA,NA,7.01,NA
1993-01-01,Bahia,567295.2999999998,NA,7.78999628356221,NA,NA,NA,NA,NA,NA,12.24,NA
1994-01-01,Bahia,567295.2999999998,NA,8.03373263829867,NA,NA,NA,NA,NA,NA,13.95,NA
1995-01-01,Bahia,567295.2999999998,NA,7.20509987189987,NA,NA,NA,NA,NA,NA,12.15,NA
1996-01-01,Bahia,567295.2999999998,NA,7.52636205677483,NA,NA,NA,NA,NA,NA,15.01,NA
1997-01-01,Bahia,567295.2999999998,NA,7.76496954231578,NA,NA,NA,NA,NA,NA,15.59,NA
1998-01-01,Bahia,567295.2999999998,NA,7.58152927452483,NA,NA,NA,NA,NA,NA,9.89,NA
1999-01-01,Bahia,567295.2999999998,NA,7.68486975063403,NA,NA,NA,NA,NA,NA,7.03,NA
2000-01-01,Bahia,567295.2999999998,NA,7.9955674386729,NA,NA,NA,NA,NA,NA,9.46,NA
2001-01-01,Bahia,567295.2999999998,NA,8.06562811230159,NA,NA,NA,NA,NA,NA,12.27,NA
2002-01-01,Bahia,567295.2999999998,NA,8.39037131203699,NA,NA,NA,NA,NA,NA,13.2,NA
2003-01-01,Bahia,567295.2999999998,NA,8.32509590650898,NA,NA,NA,NA,NA,NA,16.12,NA
2004-01-01,Bahia,567295.2999999998,NA,8.80198838140767,NA,NA,NA,NA,NA,NA,16.69,NA
2005-01-01,Bahia,567295.2999999998,NA,9.19278916879671,NA,NA,NA,NA,NA,NA,20.85,NA
2006-01-01,Bahia,567295.2999999998,NA,9.20774355252289,NA,NA,NA,NA,NA,NA,23.73,NA
2007-01-01,Bahia,567295.2999999998,NA,9.5792741238512,NA,NA,NA,NA,NA,NA,25.98,NA
2008-01-01,Bahia,567295.2999999998,NA,9.76127903481571,NA,NA,NA,NA,NA,NA,33.23,NA
2009-01-01,Bahia,567295.2999999998,NA,10.2178126391936,NA,NA,NA,NA,NA,NA,37.11,NA
2010-01-01,Bahia,567295.2999999998,NA,10.4561448686126,NA,NA,NA,NA,NA,NA,41.69,NA
2011-01-01,Bahia,567295.2999999998,NA,10.9102871926002,NA,NA,NA,NA,NA,NA,39.36,NA
1985-01-01,Minas Gerais,588383.5999999999,NA,12.3375509688,NA,NA,NA,NA,NA,NA,7.11,NA
1986-01-01,Minas Gerais,588383.5999999999,NA,12.2601204024,NA,NA,NA,NA,NA,NA,7.13,NA
1987-01-01,Minas Gerais,588383.5999999999,NA,13.5122099136,NA,NA,NA,NA,NA,NA,6.86,NA
1988-01-01,Minas Gerais,588383.5999999999,NA,13.1577866361,NA,NA,NA,NA,NA,NA,6.81,NA
1989-01-01,Minas Gerais,588383.5999999999,NA,12.9177574658,NA,NA,NA,NA,NA,NA,7.94,NA
1990-01-01,Minas Gerais,588383.5999999999,NA,12.4777359411,NA,NA,NA,NA,NA,NA,7.59,NA
1991-01-01,Minas Gerais,588383.5999999999,NA,12.6344220477,NA,NA,NA,0.798,NA,NA,7.83,NA
1992-01-01,Minas Gerais,588383.5999999999,NA,12.5875938795488,NA,NA,NA,NA,NA,NA,7.11,NA
1993-01-01,Minas Gerais,588383.5999999999,NA,12.8855058110365,NA,NA,NA,NA,NA,NA,7.5,NA
1994-01-01,Minas Gerais,588383.5999999999,NA,14.2344725952134,NA,NA,NA,NA,NA,NA,6.85,NA
1995-01-01,Minas Gerais,588383.5999999999,NA,12.7275970759027,NA,NA,NA,NA,NA,NA,7.36,NA
1996-01-01,Minas Gerais,588383.5999999999,NA,12.9449389199727,NA,NA,NA,NA,NA,NA,7.56,NA
1997-01-01,Minas Gerais,588383.5999999999,NA,13.2334480274251,NA,NA,NA,NA,NA,NA,7.97,NA
1998-01-01,Minas Gerais,588383.5999999999,NA,12.6374018019483,NA,NA,NA,NA,NA,NA,8.84,NA
1999-01-01,Minas Gerais,588383.5999999999,NA,12.3762640546741,NA,NA,NA,NA,NA,NA,9.23,NA
2000-01-01,Minas Gerais,588383.5999999999,NA,12.9844203024309,NA,NA,NA,NA,NA,NA,12.06,NA
2001-01-01,Minas Gerais,588383.5999999999,NA,12.8090524780496,NA,NA,NA,NA,NA,NA,13.05,NA
2002-01-01,Minas Gerais,588383.5999999999,NA,12.8494162225718,NA,NA,NA,NA,NA,NA,16.32,NA
2003-01-01,Minas Gerais,588383.5999999999,NA,12.9406170828572,NA,NA,NA,NA,NA,NA,20.85,NA
2004-01-01,Minas Gerais,588383.5999999999,NA,13.9833375755612,NA,NA,NA,NA,NA,NA,22.84,NA
2005-01-01,Minas Gerais,588383.5999999999,NA,14.0844312824635,NA,NA,NA,NA,NA,NA,21.95,NA
2006-01-01,Minas Gerais,588383.5999999999,NA,14.7072532838044,NA,NA,NA,NA,NA,NA,21.44,NA
2007-01-01,Minas Gerais,588383.5999999999,NA,15.5092668104193,NA,NA,NA,NA,NA,NA,20.92,NA
2008-01-01,Minas Gerais,588383.5999999999,NA,16.3308289353022,NA,NA,NA,NA,NA,NA,19.59,NA
2009-01-01,Minas Gerais,588383.5999999999,NA,15.5566251029457,NA,NA,NA,NA,NA,NA,18.68,NA
2010-01-01,Minas Gerais,588383.5999999999,NA,17.4386890675552,NA,NA,NA,NA,NA,NA,18.6,NA
2011-01-01,Minas Gerais,588383.5999999999,NA,18.7237937930639,NA,NA,NA,NA,NA,NA,21.6,NA
1985-01-01,Espírito Santo,46184.10000000001,NA,14.6063160835,NA,NA,NA,NA,NA,NA,19.91,NA
1986-01-01,Espírito Santo,46184.10000000001,NA,14.7384534653,NA,NA,NA,NA,NA,NA,20.65,NA
1987-01-01,Espírito Santo,46184.10000000001,NA,14.1894886048,NA,NA,NA,NA,NA,NA,22.45,NA
1988-01-01,Espírito Santo,46184.10000000001,NA,14.4035551103,NA,NA,NA,NA,NA,NA,27.7,NA
1989-01-01,Espírito Santo,46184.10000000001,NA,14.1023551174,NA,NA,NA,NA,NA,NA,33.87,NA
1990-01-01,Espírito Santo,46184.10000000001,NA,13.4193613084,NA,NA,NA,NA,NA,NA,34.63,NA
1991-01-01,Espírito Santo,46184.10000000001,NA,14.070597162,NA,NA,NA,0.804,NA,NA,37.22,NA
1992-01-01,Espírito Santo,46184.10000000001,NA,13.3751807912439,NA,NA,NA,NA,NA,NA,31.81,NA
1993-01-01,Espírito Santo,46184.10000000001,NA,13.4810628905812,NA,NA,NA,NA,NA,NA,40.69,NA
1994-01-01,Espírito Santo,46184.10000000001,NA,15.5283984876276,NA,NA,NA,NA,NA,NA,42.5,NA
1995-01-01,Espírito Santo,46184.10000000001,NA,17.3943656496761,NA,NA,NA,NA,NA,NA,41.41,NA
1996-01-01,Espírito Santo,46184.10000000001,NA,16.6240737972913,NA,NA,NA,NA,NA,NA,42.49,NA
1997-01-01,Espírito Santo,46184.10000000001,NA,16.7933560424439,NA,NA,NA,NA,NA,NA,49.63,NA
1998-01-01,Espírito Santo,46184.10000000001,NA,16.3578125306597,NA,NA,NA,NA,NA,NA,57.85,NA
1999-01-01,Espírito Santo,46184.10000000001,NA,16.1010046091681,NA,NA,NA,NA,NA,NA,51.87,NA
2000-01-01,Espírito Santo,46184.10000000001,NA,17.6072849246853,NA,NA,NA,NA,NA,NA,48.14,NA
2001-01-01,Espírito Santo,46184.10000000001,NA,16.087786416505,NA,NA,NA,NA,NA,NA,46.02,NA
2002-01-01,Espírito Santo,46184.10000000001,NA,16.0495564863567,NA,NA,NA,NA,NA,NA,51.35,NA
2003-01-01,Espírito Santo,46184.10000000001,NA,16.1474997843707,NA,NA,NA,NA,NA,NA,50.12,NA
2004-01-01,Espírito Santo,46184.10000000001,NA,18.3171844047017,NA,NA,NA,NA,NA,NA,49.08,NA
2005-01-01,Espírito Santo,46184.10000000001,NA,19.8440297074329,NA,NA,NA,NA,NA,NA,47,NA
2006-01-01,Espírito Santo,46184.10000000001,NA,20.7906489088885,NA,NA,NA,NA,NA,NA,50.86,NA
2007-01-01,Espírito Santo,46184.10000000001,NA,21.634817124953,NA,NA,NA,NA,NA,NA,53.33,NA
2008-01-01,Espírito Santo,46184.10000000001,NA,24.2874123417811,NA,NA,NA,NA,NA,NA,56.38,NA
2009-01-01,Espírito Santo,46184.10000000001,NA,21.5203104375464,NA,NA,NA,NA,NA,NA,56.92,NA
2010-01-01,Espírito Santo,46184.10000000001,NA,23.0740332929248,NA,NA,NA,NA,NA,NA,50.98,NA
2011-01-01,Espírito Santo,46184.10000000001,NA,27.5827462085616,NA,NA,NA,NA,NA,NA,47.14,NA
1985-01-01,Rio de Janeiro,43909.700000000004,NA,21.4676741959,NA,NA,NA,NA,NA,NA,21.21,NA
1986-01-01,Rio de Janeiro,43909.700000000004,NA,22.9622098397,NA,NA,NA,NA,NA,NA,20.25,NA
1987-01-01,Rio de Janeiro,43909.700000000004,NA,22.8026592402,NA,NA,NA,NA,NA,NA,30.95,NA
1988-01-01,Rio de Janeiro,43909.700000000004,NA,22.7104740351,NA,NA,NA,NA,NA,NA,24.72,NA
1989-01-01,Rio de Janeiro,43909.700000000004,NA,22.7999134519,NA,NA,NA,NA,NA,NA,34.24,NA
1990-01-01,Rio de Janeiro,43909.700000000004,NA,21.6285195267,NA,NA,NA,NA,NA,NA,56.1,NA
1991-01-01,Rio de Janeiro,43909.700000000004,NA,21.5526032864,NA,NA,NA,0.954,NA,NA,39.47,NA
1992-01-01,Rio de Janeiro,43909.700000000004,NA,19.6547369218692,NA,NA,NA,NA,NA,NA,35.12,NA
1993-01-01,Rio de Janeiro,43909.700000000004,NA,19.8778890598392,NA,NA,NA,NA,NA,NA,41.08,NA
1994-01-01,Rio de Janeiro,43909.700000000004,NA,20.0964211127242,NA,NA,NA,NA,NA,NA,48.7,NA
1995-01-01,Rio de Janeiro,43909.700000000004,NA,20.4705671376756,NA,NA,NA,NA,NA,NA,61.81,NA
1996-01-01,Rio de Janeiro,43909.700000000004,NA,20.5565365957863,NA,NA,NA,NA,NA,NA,59.93,NA
1997-01-01,Rio de Janeiro,43909.700000000004,NA,20.8127621010602,NA,NA,NA,NA,NA,NA,58.68,NA
1998-01-01,Rio de Janeiro,43909.700000000004,NA,21.4893701096168,NA,NA,NA,NA,NA,NA,55.35,NA
1999-01-01,Rio de Janeiro,43909.700000000004,NA,21.9658632165453,NA,NA,NA,NA,NA,NA,52.59,NA
2000-01-01,Rio de Janeiro,43909.700000000004,NA,22.6421076963093,NA,NA,NA,NA,NA,NA,52.75,NA
2001-01-01,Rio de Janeiro,43909.700000000004,NA,21.7920872126029,NA,NA,NA,NA,NA,NA,50.57,NA
2002-01-01,Rio de Janeiro,43909.700000000004,NA,23.7797194307094,NA,NA,NA,NA,NA,NA,56.61,NA
2003-01-01,Rio de Janeiro,43909.700000000004,NA,22.6774230087246,NA,NA,NA,NA,NA,NA,54.54,NA
2004-01-01,Rio de Janeiro,43909.700000000004,NA,24.5164256170413,NA,NA,NA,NA,NA,NA,51.43,NA
2005-01-01,Rio de Janeiro,43909.700000000004,NA,25.2304915050987,NA,NA,NA,NA,NA,NA,48.16,NA
2006-01-01,Rio de Janeiro,43909.700000000004,NA,25.94811150554,NA,NA,NA,NA,NA,NA,47.48,NA
2007-01-01,Rio de Janeiro,43909.700000000004,NA,26.0189406859996,NA,NA,NA,NA,NA,NA,41.62,NA
2008-01-01,Rio de Janeiro,43909.700000000004,NA,27.73036231666,NA,NA,NA,NA,NA,NA,35.67,NA
2009-01-01,Rio de Janeiro,43909.700000000004,NA,26.5227702848051,NA,NA,NA,NA,NA,NA,33.51,NA
2010-01-01,Rio de Janeiro,43909.700000000004,NA,27.9866893758008,NA,NA,NA,NA,NA,NA,35.44,NA
2011-01-01,Rio de Janeiro,43909.700000000004,NA,29.3798855073057,NA,NA,NA,NA,NA,NA,29.67,NA
1985-01-01,São Paulo,248808.80000000008,NA,24.6238167146,NA,NA,NA,NA,NA,NA,25.08,NA
1986-01-01,São Paulo,248808.80000000008,NA,25.7691064844,NA,NA,NA,NA,NA,NA,25.14,NA
1987-01-01,São Paulo,248808.80000000008,NA,25.9767030211,NA,NA,NA,NA,NA,NA,27.18,NA
1988-01-01,São Paulo,248808.80000000008,NA,25.3008555922,NA,NA,NA,NA,NA,NA,25.14,NA
1989-01-01,São Paulo,248808.80000000008,NA,24.6698173357,NA,NA,NA,NA,NA,NA,30.21,NA
1990-01-01,São Paulo,248808.80000000008,NA,22.9467064865,NA,NA,NA,NA,NA,NA,30.71,NA
1991-01-01,São Paulo,248808.80000000008,NA,22.4485135313,NA,NA,NA,0.96,NA,NA,30.66,NA
1992-01-01,São Paulo,248808.80000000008,NA,23.2280735556441,NA,NA,NA,NA,NA,NA,28.44,NA
1993-01-01,São Paulo,248808.80000000008,NA,23.5324876357529,NA,NA,NA,NA,NA,NA,28.21,NA
1994-01-01,São Paulo,248808.80000000008,NA,24.017879842437,NA,NA,NA,NA,NA,NA,30.06,NA
1995-01-01,São Paulo,248808.80000000008,NA,26.937890833283902,NA,NA,NA,NA,NA,NA,34.29,NA
1996-01-01,São Paulo,248808.80000000008,NA,26.2680746166131,NA,NA,NA,NA,NA,NA,36.11,NA
1997-01-01,São Paulo,248808.80000000008,NA,26.8131973503187,NA,NA,NA,NA,NA,NA,36.08,NA
1998-01-01,São Paulo,248808.80000000008,NA,25.767593245531,NA,NA,NA,NA,NA,NA,39.64,NA
1999-01-01,São Paulo,248808.80000000008,NA,25.5095513535255,NA,NA,NA,NA,NA,NA,44.01,NA
2000-01-01,São Paulo,248808.80000000008,NA,26.3408177621799,NA,NA,NA,NA,NA,NA,42.89,NA
2001-01-01,São Paulo,248808.80000000008,NA,25.6911838628714,NA,NA,NA,NA,NA,NA,41.92,NA
2002-01-01,São Paulo,248808.80000000008,NA,25.8196999378877,NA,NA,NA,NA,NA,NA,38.05,NA
2003-01-01,São Paulo,248808.80000000008,NA,25.4418961733965,NA,NA,NA,NA,NA,NA,36.29,NA
2004-01-01,São Paulo,248808.80000000008,NA,25.3363360423943,NA,NA,NA,NA,NA,NA,28.89,NA
2005-01-01,São Paulo,248808.80000000008,NA,26.4277787404407,NA,NA,NA,NA,NA,NA,21.93,NA
2006-01-01,São Paulo,248808.80000000008,NA,27.0553747444435,NA,NA,NA,NA,NA,NA,20.4,NA
2007-01-01,São Paulo,248808.80000000008,NA,28.7333719238088,NA,NA,NA,NA,NA,NA,15.45,NA
2008-01-01,São Paulo,248808.80000000008,NA,29.5767362727507,NA,NA,NA,NA,NA,NA,15.44,NA
2009-01-01,São Paulo,248808.80000000008,NA,29.5290837206088,NA,NA,NA,NA,NA,NA,15.84,NA
2010-01-01,São Paulo,248808.80000000008,NA,30.472975562655,NA,NA,NA,NA,NA,NA,14.64,NA
