"pais","anio","region","region_id","tramo","contribucion_po","contribucion_empleo","contribucion_vtas","contribucion_sal_neto","ent_nr","emp_nr","ventas_anuales_en_uf","sal_neto","poblacion","km_2","densidad_pobl","pib_regional","aporte_pib","pbi_per_capita","tasa_ocupacion","tasa_desempleo","tasa_informalidad","tasa_pobreza","anios_educacion_promedio","sin_educacion","basica_incompleta","basica_completa","media_incompleta","media_completa","superior_incompleta","superior_completa","renta_media_laboral_hogar","renta_media_autonoma_hogar","subsidios_promedio_hogar","renta_media_hogar","share_ing_trabajo","esperanza_vida","tasa_mortalidad_general","tasa_mortalidad_infantil","tasa_homicidios","tasa_denuncias_delitos_graves","ent_per_1000","tasa_empleo_pyme"
"Chile",2015,"Región Metropolitana",7,"Micro",0.558490373059909,0.0614551946743037,0.00981778157925221,45226803.3675236,262104,469514,162892380.1,55934727.128,7279754,15403.2,472.613093383193,73320465928945,0.415108010421904,10071832.9120661,60.4599420698171,6.17269956154457,NA,6.8,11.8839509625305,1.74594987183809,8.34770426154136,8.94185006618499,12.5008210539817,31.3958466053009,13.7755021452903,23.1021776795387,1354481,1544083.8045691,26951.0329321655,1571034.83750127,86.215837807773,79.47,5.3,7.01225696154849,NA,NA,36.0045133393244,6.44958607117768
"Chile",2015,"Región de Atacama",4,"Micro",0.678213964638897,0.120126756060407,0.046454774263667,763894.622205204,11316,12775,5771752.16,967082.264,300065,75176.2,3.99148932773937,3656726270532.97,0.0207027648772648,12186447.1715561,56.5816500505443,6.12272657745595,NA,6.5,11.0249493426104,2.30910051614046,10.225686430931,10.3223033249378,15.1573151350021,35.679879784584,11.3966472446918,14.8351043462753,1059527,1212279.15527064,38268.3270285485,1250547.48229918,84.7250397949268,79.25,5,7.325282122352,NA,NA,37.7118291036942,4.25741089430623
"Chile",2015,"Región de Ñuble",11,"Grande",0.00450966108162487,0.211710755100145,0.406531937107612,3054899.38147292,130,31901,39019672.74,3242139.092,493464,13178.5,37.4446257161285,2486890670589.58,0.0140796737353752,5039659.77374151,53.639312471404,7.37757471870693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26344373652384,6.46470664526693
"Chile",2015,"Región de Coquimbo",5,"Sin Ventas/Sin Información",0.133921747491433,0.0714692163276366,0,3377139.84928992,5432,18463,0,4083209.875,768087,40579.9,18.9277696593634,5369852359291.4,0.0304017261876788,6991203.28724663,57.6144839022058,7.81785490370219,NA,13.3,10.8839564983869,2.48612482100725,12.1048830449581,11.1704587936401,13.9875873923301,34.4128221273422,9.94186848402023,15.833456814289,836675,980829.177580999,36342.8267570945,1017172.00433809,82.2549735816701,79.94,5.4,7.31623343088311,NA,NA,7.07211552857944,2.40376415692493
"Chile",2015,"Región de Arica y Parinacota",1,"Sin Ventas/Sin Información",0.142365097588978,0.0330505039940384,0,263431.90975088,2108,2528,0,380295.447,230986,16873.3,13.6894383434183,1339014734947.58,0.00758090848861169,5796951.91460773,56.5467542942433,5.6829766753859,NA,9,11.642346449833,2.34590861946344,7.58452489972114,6.66701421141624,13.710531592369,36.2665891647338,14.3951892852783,18.7603175640106,885735,1015644.58493406,33179.5454444223,1048824.13037848,84.4502959094727,79.1,5.2,4.78065241844769,NA,NA,9.12609422216065,1.09443862398587
"Chile",2015,"Región de Valparaíso",6,"Sin Ventas/Sin Información",0.164942815926684,0.109064674203805,0,22624092.4020222,17494,89494,0,24634924.067,1844609,16396.1,112.50291227792,13302883948412.4,0.0753150381511551,7211763.54902985,56.2926553632721,7.09031414757049,NA,11.6,11.5289684549164,1.86098366975784,9.57837775349617,9.18606296181678,13.0049407482147,32.8610271215438,12.6942455768585,20.6262037158012,872372,1060263.74016107,32250.8495343882,1092514.58969546,79.849929278025,78.98,6.7,6.06285572878,NA,NA,9.48385267555346,4.85165148820156
"Chile",2015,"Región de Aysén del General Carlos Ibáñez del Campo",15,"Sin Ventas/Sin Información",0.106747856343979,0.124612888954431,NA,NA,859,5070,0,1502683.733,104097,108494.4,0.959468875812945,1086116693155.72,0.00614911176394888,10433698.3117258,68.96496245658,3.5224036177494,NA,6.6,10.6097649575524,3.03079150617122,14.5641893148422,14.8597449064254,11.8437312543392,27.6035785675048,9.4631627202034,18.4883654117584,1104122,1214323.31678579,50281.7500458632,1264605.06683165,87.30962518983,78.23,4.6,9.73393900064893,NA,NA,8.25191888334918,4.87045736188363
"Chile",2015,"Región de Arica y Parinacota",1,"Grande",0.00290403187681502,0.182862895318281,0.595188263458852,2205902.87979491,43,13987,38223494.13,2603595.163,230986,16873.3,13.6894383434183,1339014734947.58,0.00758090848861169,5796951.91460773,56.5467542942433,5.6829766753859,NA,9,11.642346449833,2.34590861946344,7.58452489972114,6.66701421141624,13.710531592369,36.2665891647338,14.3951892852783,18.7603175640106,885735,1015644.58493406,33179.5454444223,1048824.13037848,84.4502959094727,79.1,5.2,4.78065241844769,NA,NA,0.186158468478609,6.05534534560536
"Chile",2016,"Región de Valparaíso",6,"Pequeña",0.166265907073099,0.280053752402994,0.126191624096342,17062248.7384796,17978,240080,129459737.59,20738745.121,1864129,16396.1,113.69343929349,13707635862373.3,0.0762695298444284,7353373.00281971,56.1199173772203,7.36900464156742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.98,6.7,6.6,NA,NA,9.64418235004123,12.8789370263539
"Chile",2016,"Región del Maule",9,"Micro",0.676003327378598,0.141546395674048,0.067691233091317,4330271.09907348,49572,70702,25336651.39,5510254.092,1079855,16387,65.8970525416489,6631525872740.2,0.0368979279536747,6141126.23707831,56.6183474104844,5.19209857595157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.43,6.3,7,NA,NA,45.9061633274838,6.54736052525571
"Chile",2016,"Región de Antofagasta",3,"Micro",0.646794951119911,0.11384119038138,0.0349982544787442,1201766.85201519,20907,28017,12316107.71,1807658.24,613640,126049.1,4.86826165359372,15358844342495.3,0.0854568832085287,25029079.4969287,58.7882078835956,8.14382469849467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.96,4.8,7.3,NA,NA,34.0704647676162,4.56570627729613
"Chile",2016,"Región de Atacama",4,"Grande",0.0053666184273999,0.24162444995008,0.651953311876761,7053014.97750922,89,26137,67946631.64,7383238.986,302402,75176.2,4.02257629409308,3805463288699.03,0.021173665450656,12584120.7687086,56.7252842155672,8.14814856349301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.25,4.8,6.9,NA,NA,0.294310222815987,8.64313066712522
"Chile",2016,"Región de Valparaíso",6,"Grande",0.00870264871263688,0.31257582261707,0.725611839282377,48981203.6533994,941,267960,744403750.87,53146556.65,1864129,16396.1,113.69343929349,13707635862373.3,0.0762695298444284,7353373.00281971,56.1199173772203,7.36900464156742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.98,6.7,6.6,NA,NA,0.504793391444476,14.3745416760321
"Chile",2016,"Región de Aysén del General Carlos Ibáñez del Campo",15,"Micro",0.732612055641422,0.241150691088886,NA,NA,6162,10730,3138312.71,848281.502,104704,108494.4,0.965063634620773,1088222487640.9,0.00605488928447036,10393322.9641742,69.7086503395175,3.08876393265509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.23,4.4,5.6,NA,NA,58.851619804401,10.2479370415648
"Chile",2016,"Región de Aysén del General Carlos Ibáñez del Campo",15,"Mediana",0.013553679705148,0.176626587256995,NA,NA,114,7859,NA,NA,104704,108494.4,0.965063634620773,1088222487640.9,0.00605488928447036,10393322.9641742,69.7086503395175,3.08876393265509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.23,4.4,5.6,NA,NA,1.08878361858191,7.50592145476773
"Chile",2016,"Región de Valparaíso",6,"Micro",0.641082790766499,0.137935338472163,0.0374484079657773,5937880.27864295,69319,118247,38418247.67,8138193.527,1864129,16396.1,113.69343929349,13707635862373.3,0.0762695298444284,7353373.00281971,56.1199173772203,7.36900464156742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.98,6.7,6.6,NA,NA,37.1857312449943,6.34328418258608
"Chile",2016,"Región del Biobío",10,"Sin Ventas/Sin Información",0.154051853022329,0.115929695709527,0,16099082.9743978,12674,82963,0,18765340.873,1627020,23890.2,68.1040761483788,10561615418551.7,0.0587650161164361,6491386.34961568,51.9590191812293,7.41964277172585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.8,6,7.5,NA,NA,7.78970141731509,5.09907683986675
"Chile",2016,"Región de La Araucanía",12,"Sin Ventas/Sin Información",0.154133776485251,0.0820485519591141,0,6038257.20983144,8162,30824,0,7186784.35,988403,31842.3,31.0405655370372,4943526764365.1,0.0275058708793418,5001529.50199979,55.3001808639777,7.27498188480879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.51,6.6,8.2,NA,NA,8.25776530423319,3.11856601001818
"Chile",2016,"Región de Antofagasta",3,"Pequeña",0.190817968073258,0.287790626803085,0.126893221321939,6865242.69524768,6168,70827,44654529.34,8273351.583,613640,126049.1,4.86826165359372,15358844342495.3,0.0854568832085287,25029079.4969287,58.7882078835956,8.14382469849467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.96,4.8,7.3,NA,NA,10.0514959911349,11.5421093800926
"Chile",2016,"Región de La Araucanía",12,"Mediana",0.0180345205272501,0.187899275979557,0.188209125452249,6734852.94026239,955,70590,44341559.46,7644995.382,988403,31842.3,31.0405655370372,4943526764365.1,0.0275058708793418,5001529.50199979,55.3001808639777,7.27498188480879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.51,6.6,8.2,NA,NA,0.96620508031643,7.14182372979443
"Chile",2016,"Región de Los Ríos",13,"Mediana",0.0154461993647479,0.188287538162642,0.150990944600128,2124844.1529171,355,27136,16367939.86,2449485.281,396155,18429.5,21.4956998290784,2343665910726.02,0.0130401988291903,5916032.64057255,58.4290388847567,4.68975420440468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.15,6.6,8.5,NA,NA,0.896113894813899,6.84984412666759
"Chile",2016,"Región de Magallanes y la Antártica Chilena",16,"Sin Ventas/Sin Información",0.132813768468907,0.0559873165879135,0,1453114.47072295,1636,5403,0,1669601.143,169530,132297.2,1.28143301596708,1819761681090.66,0.0101251863734335,10734157.2647358,62.8678995045291,4.39392375745148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.08,6.5,7.8,NA,NA,9.65020940246564,3.18704654043532
"Chile",2016,"Región de Los Ríos",13,"Micro",0.686811991471957,0.203788509575354,0.0752816625991182,2883115.21968774,15785,29370,8160792.22,3366672.151,396155,18429.5,21.4956998290784,2343665910726.02,0.0130401988291903,5916032.64057255,58.4290388847567,4.68975420440468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.15,6.6,8.5,NA,NA,39.8455150130631,7.41376481427724
"Chile",2016,"Región de Antofagasta",3,"Grande",0.00835292661799282,0.322665843173267,0.73044934373476,23290634.5443824,270,79410,257049756.57,24472250.606,613640,126049.1,4.86826165359372,15358844342495.3,0.0854568832085287,25029079.4969287,58.7882078835956,8.14382469849467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.96,4.8,7.3,NA,NA,0.439997392608044,12.9408122025944
"Chile",2016,"Región del Maule",9,"Pequeña",0.143322742087248,0.308602454068793,0.197205689262499,8429697.84076547,10510,154146,73813573.38,9783429.545,1079855,16387,65.8970525416489,6631525872740.2,0.0368979279536747,6141126.23707831,56.6183474104844,5.19209857595157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.43,6.3,7,NA,NA,9.73278819841553,14.274694287659
"Chile",2016,"Región de Magallanes y la Antártica Chilena",16,"Pequeña",0.193619094008768,0.300806184199619,0.157645474687521,1390767.10178889,2385,29029,16527928.99,1867021.826,169530,132297.2,1.28143301596708,1819761681090.66,0.0101251863734335,10734157.2647358,62.8678995045291,4.39392375745148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.08,6.5,7.8,NA,NA,14.0683064944258,17.1232230283726
"Chile",2016,"Región de Los Ríos",13,"Grande",0.00474263586128878,0.219338051623647,0.55327343176947,4938006.22416124,109,31611,59976750.8,5575095.198,396155,18429.5,21.4956998290784,2343665910726.02,0.0130401988291903,5916032.64057255,58.4290388847567,4.68975420440468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.15,6.6,8.5,NA,NA,0.275144829675253,7.97945248703159
"Chile",2016,"Región de Antofagasta",3,"Sin Ventas/Sin Información",0.128666006682341,0.0537045013124426,0,3160336.81867102,4159,13217,0,3796758.734,613640,126049.1,4.86826165359372,15358844342495.3,0.0854568832085287,25029079.4969287,58.7882078835956,8.14382469849467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.96,4.8,7.3,NA,NA,6.7775894661365,2.15386871781501
"Chile",2016,"Región de Coquimbo",5,"Sin Ventas/Sin Información",0.135074076716368,0.0736635966070014,0,3787024.32169273,5680,20651,0,4715633.281,780310,40579.9,19.2289778929963,5435124053934.1,0.0302411269457173,6965339.48550461,57.6163441055936,7.85944957229388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.94,5.5,6.6,NA,NA,7.2791582832464,2.6465122835796
"Chile",2016,"Región de Los Ríos",13,"Sin Ventas/Sin Información",0.14066919027107,0.0666180960310852,0,1552937.34529188,3233,9601,0,1974964.46,396155,18429.5,21.4956998290784,2343665910726.02,0.0130401988291903,5916032.64057255,58.4290388847567,4.68975420440468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.15,6.6,8.5,NA,NA,8.16094710403756,2.42354633918542
"Chile",2016,"Región del Biobío",10,"Grande",0.00717142127845778,0.305894649764125,0.696625762137835,33367620.8343062,590,218908,473590517.81,37715295.057,1627020,23890.2,68.1040761483788,10561615418551.7,0.0587650161164361,6491386.34961568,51.9590191812293,7.41964277172585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.8,6,7.5,NA,NA,0.362626150877064,13.4545365146095
"Chile",2016,"Región de La Araucanía",12,"Micro",0.670978585187144,0.136400660136286,0.0778050185380061,2457291.74084048,35531,51243,18330651.33,3306569.077,988403,31842.3,31.0405655370372,4943526764365.1,0.0275058708793418,5001529.50199979,55.3001808639777,7.27498188480879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.51,6.6,8.2,NA,NA,35.9478876531131,5.18442376237223
"Chile",2016,"Región del Maule",9,"Mediana",0.0163505202438259,0.195072242676132,0.146299810056529,6605303.57633598,1199,97438,54759636.02,7374091.155,1079855,16387,65.8970525416489,6631525872740.2,0.0368979279536747,6141126.23707831,56.6183474104844,5.19209857595157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.43,6.3,7,NA,NA,1.11033425784017,9.02324849169564
"Chile",2016,"Región de Antofagasta",3,"Mediana",0.0253681475064967,0.221997838329825,0.107659180464557,7099934.26768666,820,54635,37885948.38,8202610.363,613640,126049.1,4.86826165359372,15358844342495.3,0.0854568832085287,25029079.4969287,58.7882078835956,8.14382469849467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.96,4.8,7.3,NA,NA,1.33628837755036,8.9034287204224
"Chile",2016,"Región de La Araucanía",12,"Grande",0.00524983948332515,0.28982910988075,0.49501169322906,11735981.9285255,278,108883,116623412.26,13128243.915,988403,31842.3,31.0405655370372,4943526764365.1,0.0275058708793418,5001529.50199979,55.3001808639777,7.27498188480879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.51,6.6,8.2,NA,NA,0.281261793013578,11.0160531685962
"Chile",2016,"Región del Maule",9,"Grande",0.00537289822858,0.263945529202378,0.588803267589655,12783097.8679859,394,131840,220387522.09,14006020.907,1079855,16387,65.8970525416489,6631525872740.2,0.0368979279536747,6141126.23707831,56.6183474104844,5.19209857595157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.43,6.3,7,NA,NA,0.364863801158489,12.2090465849582
"Chile",2016,"Región de Atacama",4,"Mediana",0.0180897250361794,0.182487150094294,0.129187021885167,2317570.44624564,300,19740,13463882.81,2589568.819,302402,75176.2,4.02257629409308,3805463288699.03,0.021173665450656,12584120.7687086,56.7252842155672,8.14814856349301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.25,4.8,6.9,NA,NA,0.992056930840405,6.52773460492986
"Chile",2016,"Región de Magallanes y la Antártica Chilena",16,"Micro",0.641581425556097,0.13800464229462,0.044696687431512,457274.56785125,7903,13318,4686107.72,675039.849,169530,132297.2,1.28143301596708,1819761681090.66,0.0101251863734335,10734157.2647358,62.8678995045291,4.39392375745148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.08,6.5,7.8,NA,NA,46.6171179142335,7.85583672506341
"Chile",2016,"Región del Maule",9,"Sin Ventas/Sin Información",0.158950512061747,0.0908333783786489,0,9351588.1820057,11656,45371,0,10387198.079,1079855,16387,65.8970525416489,6631525872740.2,0.0368979279536747,6141126.23707831,56.6183474104844,5.19209857595157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.43,6.3,7,NA,NA,10.7940417926481,4.20158261988878
"Chile",2016,"Región Metropolitana",7,"Pequeña",0.202604193793685,0.162148834583707,0.0425787659029055,119820005.186507,97249,1285694,737408384.04,154022464.847,7369532,15403.2,478.441622519996,74877243335574,0.416618314243892,10160379.7005799,60.0800059617502,6.8598711639881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.47,5.3,6.6,NA,NA,13.1960889782418,17.446073916227
"Chile",2016,"Región Metropolitana",7,"Mediana",0.0370087188408213,0.144665635359785,0.0498574226873581,129829151.025166,17764,1147068,863465173.7,153350872.196,7369532,15403.2,478.441622519996,74877243335574,0.416618314243892,10160379.7005799,60.0800059617502,6.8598711639881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.47,5.3,6.6,NA,NA,2.41046514215557,15.5650046705815
"Chile",2016,"Región de Los Lagos",14,"Mediana",0.0199596560144389,0.189912786893048,0.1016395650934,6661791.28396742,1128,79808,53267903.95,7399580.911,863290,48583.6,17.769164903383,5606774696336.1,0.0311961941742997,6494659.61187562,58.4473495796189,2.78913851064347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.89,6,6.6,NA,NA,1.30662929027326,9.24463390054327
"Chile",2016,"Región del Libertador General Bernardo O'Higgins",8,"Micro",0.665998766954377,0.150207737480749,0.0469486714161788,4042962.72474043,38889,71005,21142714.27,5283473.875,942520,16387,57.5163239152987,7602785727658.2,0.0423020350685057,8066444.98542015,57.5356324034293,6.39093879776724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.94,6,6.3,NA,NA,41.260662903705,7.53352714000764
"Chile",2016,"Región de Coquimbo",5,"Mediana",0.0171696273572567,0.200048512174416,0.148080651489425,6395287.17504903,722,56082,33657141.57,7510235.273,780310,40579.9,19.2289778929963,5435124053934.1,0.0302411269457173,6965339.48550461,57.6163441055936,7.85944957229388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.94,5.5,6.6,NA,NA,0.92527328882111,7.1871435711448
"Chile",2016,"Región de Los Lagos",14,"Pequeña",0.163074636373288,0.292888502861494,0.123966504595282,12210078.2481014,9216,123082,64969147.14,14186798.144,863290,48583.6,17.769164903383,5606774696336.1,0.0311961941742997,6494659.61187562,58.4473495796189,2.78913851064347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.89,6,6.6,NA,NA,10.6754393077645,14.257317934877
"Chile",2016,"Región de Los Lagos",14,"Sin Ventas/Sin Información",0.146990126340376,0.0593644032505622,0,3866086.83608018,8307,24947,0,4560141.746,863290,48583.6,17.769164903383,5606774696336.1,0.0311961941742997,6494659.61187562,58.4473495796189,2.78913851064347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.89,6,6.6,NA,NA,9.62249070416662,2.88975894542969
"Chile",2016,"Región de Atacama",4,"Sin Ventas/Sin Información",0.143873613121081,0.0650075805199127,0,1093494.13531363,2386,7032,0,1384546.51,302402,75176.2,4.02257629409308,3805463288699.03,0.021173665450656,12584120.7687086,56.7252842155672,8.14814856349301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.25,4.8,6.9,NA,NA,7.89015945661735,2.32538144588991
"Chile",2016,"Región de Coquimbo",5,"Pequeña",0.147558916553709,0.336114460195047,0.190936659410152,6449126.37851521,6205,94227,43397851.86,7684658.939,780310,40579.9,19.2289778929963,5435124053934.1,0.0302411269457173,6965339.48550461,57.6163441055936,7.85944957229388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.94,5.5,6.6,NA,NA,7.95196780766618,12.0755853442862
"Chile",2016,"Región de Los Lagos",14,"Grande",0.00734331316134055,0.310088402917415,0.73569415781577,17259057.3711119,415,130310,385567231.61,18447608.103,863290,48583.6,17.769164903383,5606774696336.1,0.0311961941742997,6494659.61187562,58.4473495796189,2.78913851064347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.89,6,6.6,NA,NA,0.48071910945337,15.0945800368358
"Chile",2016,"Región del Libertador General Bernardo O'Higgins",8,"Mediana",0.0181531716673517,0.176468970535971,0.112241813460251,7676068.19657076,1060,83419,50546618.67,8812016.528,942520,16387,57.5163239152987,7602785727658.2,0.0423020350685057,8066444.98542015,57.5356324034293,6.39093879776724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.94,6,6.3,NA,NA,1.1246445698765,8.85063446929508
"Chile",2016,"Región de Atacama",4,"Pequeña",0.148275446213218,0.320637503235588,0.163124977249108,3513557.3792427,2459,34684,17000899.51,4142324.363,302402,75176.2,4.02257629409308,3805463288699.03,0.021173665450656,12584120.7687086,56.7252842155672,8.14814856349301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.25,4.8,6.9,NA,NA,8.13155997645518,11.4695008630895
"Chile",2016,"Región Metropolitana",7,"Sin Ventas/Sin Información",0.180520630423234,0.0564795642581287,0,129018939.339096,86649,447832,0,149528545.955,7369532,15403.2,478.441622519996,74877243335574,0.416618314243892,10160379.7005799,60.0800059617502,6.8598711639881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.47,5.3,6.6,NA,NA,11.757734412443,6.07680379161119
"Chile",2016,"Región de Coquimbo",5,"Grande",0.0057786972961404,0.226805116607572,0.594648650672706,11136845.4081341,243,63583,135157251.26,11837286.58,780310,40579.9,19.2289778929963,5435124053934.1,0.0302411269457173,6965339.48550461,57.6163441055936,7.85944957229388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.94,5.5,6.6,NA,NA,0.311414694160013,8.14842818879676
"Chile",2016,"Región del Libertador General Bernardo O'Higgins",8,"Sin Ventas/Sin Información",0.148616248801206,0.0551646668584677,0,4101440.81825806,8678,26077,0,4884967.467,942520,16387,57.5163239152987,7602785727658.2,0.0423020350685057,8066444.98542015,57.5356324034293,6.39093879776724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.94,6,6.3,NA,NA,9.20723167678139,2.76673174044052
"Chile",2016,"Región de Magallanes y la Antártica Chilena",16,"Mediana",0.0214320506575743,0.163796319323551,0.118358691376442,1013134.74085488,264,15807,12409008.57,1290730.991,169530,132297.2,1.28143301596708,1819761681090.66,0.0101251863734335,10734157.2647358,62.8678995045291,4.39392375745148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.08,6.5,7.8,NA,NA,1.55724650504336,9.32401344894709
"Chile",2016,"Región de Atacama",4,"Micro",0.684394597202122,0.190243316200126,0.0557346889889639,1807305.78093506,11350,20579,5808674.2,2341378.857,302402,75176.2,4.02257629409308,3805463288699.03,0.021173665450656,12584120.7687086,56.7252842155672,8.14814856349301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.25,4.8,6.9,NA,NA,37.5328205501286,6.80517985992156
"Chile",2016,"Región de Coquimbo",5,"Micro",0.694418682076526,0.163368314415963,0.0663340384277166,2142966.03581436,29201,45799,15077014.45,3041017.428,780310,40579.9,19.2289778929963,5435124053934.1,0.0302411269457173,6965339.48550461,57.6163441055936,7.85944957229388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.94,5.5,6.6,NA,NA,37.4223065192039,5.86933398264792
"Chile",2016,"Región Metropolitana",7,"Micro",0.558422483567537,0.0645909534728919,0.00960144292004062,46650156.4405457,268040,512148,166284399.23,59083910.335,7369532,15403.2,478.441622519996,74877243335574,0.416618314243892,10160379.7005799,60.0800059617502,6.8598711639881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.47,5.3,6.6,NA,NA,36.3713733789337,6.94953220910093
"Chile",2016,"Región de Ñuble",11,"Grande",0.0043794133623031,0.228575179310921,0.377416755109619,3458826.06970772,129,38306,36080357.43,3704818.307,496870,13178.5,37.703076981447,2625904097337.95,0.0146105771214912,5284891.61619327,56.1287083783372,6.94215048424446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259625254090607,7.70946122728279
"Chile",2016,"Región del Biobío",10,"Mediana",0.0213076296629432,0.200287298499788,0.120387632431141,14160272.7620018,1753,143332,81843716.21,15850454.431,1627020,23890.2,68.1040761483788,10561615418551.7,0.0587650161164361,6491386.34961568,51.9590191812293,7.41964277172585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.8,6,7.5,NA,NA,1.07742990252117,8.80947990805276
"Chile",2016,"Región de Ñuble",11,"Micro",0.688654263986964,0.143102645805736,0.106617629775623,1314092.30153288,20285,23982,10192452.08,1736402.325,496870,13178.5,37.703076981447,2625904097337.95,0.0146105771214912,5284891.61619327,56.1287083783372,6.94215048424446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8255680560307,4.82661460744259
"Chile",2016,"Región de Ñuble",11,"Sin Ventas/Sin Información",0.152328897338403,0.143645650591338,0,4251804.65057173,4487,24073,0,4872212.541,496870,13178.5,37.703076981447,2625904097337.95,0.0146105771214912,5284891.61619327,56.1287083783372,6.94215048424446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.03053112484151,4.84492925714976
