"pais","anio","region","region_id","tramo","contribucion_po","contribucion_vtas","ent_nr","ent_per_1000","n_muertes","n_nace","tm","tn","ts1","tasa_informalidad","tasa_pobreza","tasa_homicidios","tasa_desempleo","poblacion","km_2","densidad_poblacion","pib_regional","ingresos_promedio_per_capita","ingreso_medio_hogares","idh","gini","esperanza_vida_mujeres","esperanza_vida_hombres","aporte_pib","anios_educacion_promedio"
"Uruguay",2021,"Salto",15,"Pequeña",23.502634,15.8951874,514,3.78176250580793,26,20,5.0583658,3.8910506,94.9416342,34.39789257,13.7,2.2,12,135915.462488883,14163,9.59651645053185,NA,24978.3,63379.8019,NA,NA,NA,NA,NA,8.827893355
"Uruguay",2021,"Salto",15,"Mediana",24.6872005,26.4167576,128,0.941761869150613,2,4,1.5625,3.125,98.4375,34.39789257,13.7,2.2,12,135915.462488883,14163,9.59651645053185,NA,24978.3,63379.8019,NA,NA,NA,NA,NA,8.827893355
"Uruguay",2021,"Salto",15,"Grandes",25.5181198,47.0382309,14,0.103005204438348,NA,NA,NA,NA,NA,34.39789257,13.7,2.2,12,135915.462488883,14163,9.59651645053185,NA,24978.3,63379.8019,NA,NA,NA,NA,NA,8.827893355
"Uruguay",2022,"Salto",15,"Micro",29.514595,11.7846041,4877,35.8770914807747,915,1208,18.7615337,24.7693254,81.2384663,28.88537897,10.2,6.7,13.3,135936.325903493,14163,9.59798954342248,NA,29908.1,74823.81732,NA,NA,NA,NA,NA,9.939746884
"Uruguay",2022,"Salto",15,"Pequeña",20.4161415,16.6274109,496,3.64876714670171,9,6,1.8145161,1.2096774,98.1854839,28.88537897,10.2,6.7,13.3,135936.325903493,14163,9.59798954342248,NA,29908.1,74823.81732,NA,NA,NA,NA,NA,9.939746884
"Uruguay",2022,"Salto",15,"Mediana",24.6035748,27.3673973,136,1.0004684111924,3,NA,2.2058824,NA,97.7941176,28.88537897,10.2,6.7,13.3,135936.325903493,14163,9.59798954342248,NA,29908.1,74823.81732,NA,NA,NA,NA,NA,9.939746884
"Uruguay",2022,"Salto",15,"Grandes",25.4656868,44.2205887,15,0.110345780646221,NA,1,NA,NA,NA,28.88537897,10.2,6.7,13.3,135936.325903493,14163,9.59798954342248,NA,29908.1,74823.81732,NA,NA,NA,NA,NA,9.939746884
"Uruguay",2011,"Soriano",17,"Micro",32.9932671,5.6560259,2757,32.613640614931,378,489,13.710555,17.7366703,86.289445,37.98230881,7.1,NA,5.2,84535.1806181922,9008,9.38445610770339,12810.90459,29707.9,67361.94166,0.768945645,0.374,79.7,73.1,2.482158801,7.981110798
"Uruguay",2011,"Soriano",17,"Pequeña",27.9050198,10.7495079,460,5.44152146640126,19,30,4.1304348,6.5217391,95.8695652,37.98230881,7.1,NA,5.2,84535.1806181922,9008,9.38445610770339,12810.90459,29707.9,67361.94166,0.768945645,0.374,79.7,73.1,2.482158801,7.981110798
"Uruguay",2011,"Soriano",17,"Mediana",22.4377365,18.3027592,71,0.839887008944542,NA,1,NA,1.4084507,100,37.98230881,7.1,NA,5.2,84535.1806181922,9008,9.38445610770339,12810.90459,29707.9,67361.94166,0.768945645,0.374,79.7,73.1,2.482158801,7.981110798
"Uruguay",2011,"Soriano",17,"Grandes",16.6639767,65.2917099,7,0.0828057614452365,NA,1,NA,NA,NA,37.98230881,7.1,NA,5.2,84535.1806181922,9008,9.38445610770339,12810.90459,29707.9,67361.94166,0.768945645,0.374,79.7,73.1,2.482158801,7.981110798
"Uruguay",2012,"Soriano",17,"Micro",33.0336685,5.4868402,2785,32.9928208033069,386,481,13.8599641,17.2710952,86.1400359,35.06452042,8,NA,6.1,84412.3034099848,9008,9.37081520981181,12993.22339,28171,66732.16022,0.771186315,0.345,79.9,73.3,2.387848603,8.00606965
"Uruguay",2012,"Soriano",17,"Pequeña",27.8589001,9.9088917,549,6.50379124632513,33,26,6.010929,4.7358834,93.989071,35.06452042,8,NA,6.1,84412.3034099848,9008,9.37081520981181,12993.22339,28171,66732.16022,0.771186315,0.345,79.9,73.3,2.387848603,8.00606965
"Uruguay",2012,"Soriano",17,"Mediana",22.1154404,18.671505,73,0.864802843318278,2,NA,2.739726,NA,97.260274,35.06452042,8,NA,6.1,84412.3034099848,9008,9.37081520981181,12993.22339,28171,66732.16022,0.771186315,0.345,79.9,73.3,2.387848603,8.00606965
"Uruguay",2012,"Soriano",17,"Grandes",16.991991,65.9327621,6,0.0710796857521872,NA,NA,NA,NA,NA,35.06452042,8,NA,6.1,84412.3034099848,9008,9.37081520981181,12993.22339,28171,66732.16022,0.771186315,0.345,79.9,73.3,2.387848603,8.00606965
"Uruguay",2013,"Soriano",17,"Micro",32.4746399,5.8768158,2960,35.039138529127,475,595,16.0472973,20.1013514,83.9527027,34.03971906,6.1,NA,4.5,84476.9627409486,9008,9.37799319948364,14081.2187022389,30660.8,71621.84009,0.773652674,0.338,80,73.5,2.466955878,8.096562542
"Uruguay",2013,"Soriano",17,"Pequeña",27.2036171,10.5721846,498,5.89509830658961,28,22,5.62249,4.4176707,94.37751,34.03971906,6.1,NA,4.5,84476.9627409486,9008,9.37799319948364,14081.2187022389,30660.8,71621.84009,0.773652674,0.338,80,73.5,2.466955878,8.096562542
"Uruguay",2013,"Soriano",17,"Mediana",21.459938,16.7825775,146,1.72828183285559,1,NA,0.6849315,NA,99.3150685,34.03971906,6.1,NA,4.5,84476.9627409486,9008,9.37799319948364,14081.2187022389,30660.8,71621.84009,0.773652674,0.338,80,73.5,2.466955878,8.096562542
"Uruguay",2013,"Soriano",17,"Grandes",18.8618011,66.768425,8,0.094700374403046,NA,NA,NA,NA,NA,34.03971906,6.1,NA,4.5,84476.9627409486,9008,9.37799319948364,14081.2187022389,30660.8,71621.84009,0.773652674,0.338,80,73.5,2.466955878,8.096562542
"Uruguay",2014,"Soriano",17,"Micro",31.882679,6.6854939,3048,36.0579529929735,460,550,15.0918635,18.0446194,84.9081365,33.9673613,6.3,NA,6.7,84530.5888715856,9008,9.38394636673907,13968.007642489,31368.1,71922.65504,0.775396973,0.356,80.1,73.7,2.236554871,8.214109399
"Uruguay",2014,"Soriano",17,"Pequeña",28.268713,11.56565,551,6.51835042622323,18,28,3.2667877,5.0816697,96.7332123,33.9673613,6.3,NA,6.7,84530.5888715856,9008,9.38394636673907,13968.007642489,31368.1,71922.65504,0.775396973,0.356,80.1,73.7,2.236554871,8.214109399
"Uruguay",2014,"Soriano",17,"Mediana",21.2649288,19.6571102,84,0.993723113979584,1,1,1.1904762,1.1904762,98.8095238,33.9673613,6.3,NA,6.7,84530.5888715856,9008,9.38394636673907,13968.007642489,31368.1,71922.65504,0.775396973,0.356,80.1,73.7,2.236554871,8.214109399
"Uruguay",2014,"Soriano",17,"Grandes",18.5836811,62.0917473,11,0.130130407783041,NA,NA,NA,NA,NA,33.9673613,6.3,NA,6.7,84530.5888715856,9008,9.38394636673907,13968.007642489,31368.1,71922.65504,0.775396973,0.356,80.1,73.7,2.236554871,8.214109399
"Uruguay",2015,"Soriano",17,"Micro",31.8781605,7.3081875,3276,38.7246509729445,484,546,14.7741148,16.6666667,85.2258852,32.87202381,5.2,NA,7.3,84597.2763521825,9008,9.39134950623696,NA,32341.5,74892.4964,0.785705475,0.369,80.3,73.9,NA,8.489913043
"Uruguay",2015,"Soriano",17,"Pequeña",29.3686562,12.2516823,428,5.05926453492682,14,21,3.271028,4.9065421,96.728972,32.87202381,5.2,NA,7.3,84597.2763521825,9008,9.39134950623696,NA,32341.5,74892.4964,0.785705475,0.369,80.3,73.9,NA,8.489913043
"Uruguay",2015,"Soriano",17,"Mediana",21.3879929,19.876152,75,0.886553364765213,NA,2,NA,2.6666667,100,32.87202381,5.2,NA,7.3,84597.2763521825,9008,9.39134950623696,NA,32341.5,74892.4964,0.785705475,0.369,80.3,73.9,NA,8.489913043
"Uruguay",2015,"Soriano",17,"Grandes",17.3651924,60.5639801,6,0.070924269181217,NA,NA,NA,NA,NA,32.87202381,5.2,NA,7.3,84597.2763521825,9008,9.39134950623696,NA,32341.5,74892.4964,0.785705475,0.369,80.3,73.9,NA,8.489913043
"Uruguay",2016,"Soriano",17,"Micro",31.864006,8.4618549,3195,37.7353283690108,508,501,15.8998435,15.6807512,84.1001565,38.0670308,5.3,NA,8.5,84668.6682770148,9008,9.39927489753717,NA,32453.2,73475.68764,0.783312256,0.359,80.4,74,NA,8.366406461
"Uruguay",2016,"Soriano",17,"Pequeña",30.1967621,14.5056667,523,6.17701932300239,13,23,2.4856597,4.3977055,97.5143403,38.0670308,5.3,NA,8.5,84668.6682770148,9008,9.39927489753717,NA,32453.2,73475.68764,0.783312256,0.359,80.4,74,NA,8.366406461
"Uruguay",2016,"Soriano",17,"Mediana",19.5132599,20.7897224,79,0.933048807872254,1,1,1.2658228,1.2658228,98.7341772,38.0670308,5.3,NA,8.5,84668.6682770148,9008,9.39927489753717,NA,32453.2,73475.68764,0.783312256,0.359,80.4,74,NA,8.366406461
"Uruguay",2016,"Soriano",17,"Grandes",18.425972,56.2427559,9,0.106296699631016,NA,NA,NA,NA,NA,38.0670308,5.3,NA,8.5,84668.6682770148,9008,9.39927489753717,NA,32453.2,73475.68764,0.783312256,0.359,80.4,74,NA,8.366406461
"Uruguay",2017,"Soriano",17,"Micro",30.4389725,8.7712107,3271,38.5947130122528,486,572,14.8578416,17.487007,85.1421584,38.56522617,4.3,2.4,8.8,84752.5410789178,9008,9.40858582137187,NA,31158.3,71075.50878,0.791611457,0.331,80.5,74.2,NA,8.236110845
"Uruguay",2017,"Soriano",17,"Pequeña",30.2301121,14.2157059,522,6.15910736545276,15,15,2.8735632,2.8735632,97.1264368,38.56522617,4.3,2.4,8.8,84752.5410789178,9008,9.40858582137187,NA,31158.3,71075.50878,0.791611457,0.331,80.5,74.2,NA,8.236110845
"Uruguay",2017,"Soriano",17,"Mediana",20.0386486,20.9663506,76,0.896728275429903,1,NA,1.3157895,NA,98.6842105,38.56522617,4.3,2.4,8.8,84752.5410789178,9008,9.40858582137187,NA,31158.3,71075.50878,0.791611457,0.331,80.5,74.2,NA,8.236110845
"Uruguay",2017,"Soriano",17,"Grandes",19.2922649,56.04673,7,0.0825933937895963,NA,NA,NA,NA,NA,38.56522617,4.3,2.4,8.8,84752.5410789178,9008,9.40858582137187,NA,31158.3,71075.50878,0.791611457,0.331,80.5,74.2,NA,8.236110845
"Uruguay",2018,"Soriano",17,"Micro",31.5853539,10.5483799,3291,38.8274638962956,561,532,17.0464904,16.1652993,82.9535096,36.5885248,6,3.6,10.3,84759.5920452066,9008,9.40936856629735,NA,31340.2,71364.5519,0.792878127,0.339,NA,NA,NA,8.406597812
"Uruguay",2018,"Soriano",17,"Pequeña",29.573513,15.5161886,488,5.75746046228874,24,15,4.9180328,3.0737705,95.0819672,36.5885248,6,3.6,10.3,84759.5920452066,9008,9.40936856629735,NA,31340.2,71364.5519,0.792878127,0.339,NA,NA,NA,8.406597812
"Uruguay",2018,"Soriano",17,"Mediana",19.263895,25.0997677,124,1.46296126500779,1,1,0.8064516,0.8064516,99.1935484,36.5885248,6,3.6,10.3,84759.5920452066,9008,9.40936856629735,NA,31340.2,71364.5519,0.792878127,0.339,NA,NA,NA,8.406597812
"Uruguay",2018,"Soriano",17,"Grandes",19.5772362,48.8356667,18,0.212365344920486,NA,NA,NA,NA,NA,36.5885248,6,3.6,10.3,84759.5920452066,9008,9.40936856629735,NA,31340.2,71364.5519,0.792878127,0.339,NA,NA,NA,8.406597812
"Uruguay",2019,"Soriano",17,"Micro",32.3154907,8.9274807,3404,40.2053045889059,499,630,14.6592244,18.5076381,85.3407756,38.92465947,7.2,6,11,84665.4448910526,9008,9.39891706161774,NA,30195.7,69377.11,NA,0.358,NA,NA,NA,8.383817469
"Uruguay",2019,"Soriano",17,"Pequeña",28.6717167,14.2522831,487,5.75205150845981,14,14,2.8747433,2.8747433,97.1252567,38.92465947,7.2,6,11,84665.4448910526,9008,9.39891706161774,NA,30195.7,69377.11,NA,0.358,NA,NA,NA,8.383817469
"Uruguay",2019,"Soriano",17,"Mediana",20.1911869,20.646637,78,0.921273136878573,1,1,1.2820513,1.2820513,98.7179487,38.92465947,7.2,6,11,84665.4448910526,9008,9.39891706161774,NA,30195.7,69377.11,NA,0.358,NA,NA,NA,8.383817469
"Uruguay",2019,"Soriano",17,"Grandes",18.8216038,56.1736031,8,0.0944895525003665,NA,NA,NA,NA,NA,38.92465947,7.2,6,11,84665.4448910526,9008,9.39891706161774,NA,30195.7,69377.11,NA,0.358,NA,NA,NA,8.383817469
"Uruguay",2020,"Soriano",17,"Micro",32.8605003,7.8825769,3511,41.5328450505954,516,611,14.6966676,17.4024494,85.3033324,30.15837375,12.1,1.2,9.9,84535.5042671142,9008,9.3844920367578,NA,26894.8,61673.9055,NA,0.3505143,NA,NA,NA,NA
"Uruguay",2020,"Soriano",17,"Pequeña",30.0001392,13.9518013,511,6.04479744256743,5,9,0.9784736,1.7612524,99.0215264,30.15837375,12.1,1.2,9.9,84535.5042671142,9008,9.3844920367578,NA,26894.8,61673.9055,NA,0.3505143,NA,NA,NA,NA
"Uruguay",2020,"Soriano",17,"Mediana",17.9772835,22.0804501,65,0.768907698173939,NA,1,NA,1.5384615,100,30.15837375,12.1,1.2,9.9,84535.5042671142,9008,9.3844920367578,NA,26894.8,61673.9055,NA,0.3505143,NA,NA,NA,NA
"Uruguay",2020,"Soriano",17,"Grandes",19.162075,56.0851746,7,0.0828054444187319,1,NA,NA,NA,NA,30.15837375,12.1,1.2,9.9,84535.5042671142,9008,9.3844920367578,NA,26894.8,61673.9055,NA,0.3505143,NA,NA,NA,NA
"Uruguay",2021,"Soriano",17,"Micro",31.9277992,7.4510002,3723,44.1899681488258,495,674,13.2957293,18.1036798,86.7042707,35.32913212,6.5,1.2,12.6,84249.8910038007,9008,9.35278541338817,NA,28044.8,64585.00439,NA,NA,NA,NA,NA,8.554853402
"Uruguay",2021,"Soriano",17,"Pequeña",29.1224594,13.2383242,451,5.35312265246319,14,13,3.1042129,2.8824834,96.8957871,35.32913212,6.5,1.2,12.6,84249.8910038007,9008,9.35278541338817,NA,28044.8,64585.00439,NA,NA,NA,NA,NA,8.554853402
"Uruguay",2021,"Soriano",17,"Mediana",18.5585175,20.5854797,74,0.878339415260035,1,1,1.3513514,1.3513514,98.6486486,35.32913212,6.5,1.2,12.6,84249.8910038007,9008,9.35278541338817,NA,28044.8,64585.00439,NA,NA,NA,NA,NA,8.554853402
"Uruguay",2021,"Soriano",17,"Grandes",20.3912239,58.725193,10,0.11869451557568,NA,1,NA,NA,NA,35.32913212,6.5,1.2,12.6,84249.8910038007,9008,9.35278541338817,NA,28044.8,64585.00439,NA,NA,NA,NA,NA,8.554853402
"Uruguay",2022,"Soriano",17,"Micro",35.6499634,6.4897089,3892,46.4073601497858,581,693,14.9280576,17.8057554,85.0719424,32.78966888,8.3,2.4,11.1,83866.0071901971,9008,9.31016953710003,NA,31128.6,70843.44815,NA,NA,NA,NA,NA,9.081752407
"Uruguay",2022,"Soriano",17,"Pequeña",25.1786098,11.1625805,465,5.54455870237677,9,4,1.9354839,0.8602151,98.0645161,32.78966888,8.3,2.4,11.1,83866.0071901971,9008,9.31016953710003,NA,31128.6,70843.44815,NA,NA,NA,NA,NA,9.081752407
"Uruguay",2022,"Soriano",17,"Mediana",18.657526,19.4846745,78,0.930055008140619,NA,NA,NA,NA,100,32.78966888,8.3,2.4,11.1,83866.0071901971,9008,9.31016953710003,NA,31128.6,70843.44815,NA,NA,NA,NA,NA,9.081752407
"Uruguay",2022,"Soriano",17,"Grandes",20.5139046,62.8630371,10,0.11923782155649,NA,NA,NA,NA,NA,32.78966888,8.3,2.4,11.1,83866.0071901971,9008,9.31016953710003,NA,31128.6,70843.44815,NA,NA,NA,NA,NA,9.081752407
"Uruguay",2011,"Paysandú",NA,"Micro",26.7700844,8.537797,3419,NA,540,636,15.7940918,18.6019304,84.2059082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"Paysandú",NA,"Pequeña",27.0494366,14.9019461,650,NA,24,32,3.6923077,4.9230769,96.3076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"Paysandú",NA,"Mediana",21.7373333,25.3787365,110,NA,3,3,2.7272727,2.7272727,97.2727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"Paysandú",NA,"Grandes",24.4431458,51.1815224,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"Río Negro",NA,"Micro",32.0815849,5.7189288,1737,NA,287,395,16.5227404,22.7403569,83.4772596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"Río Negro",NA,"Pequeña",31.8456478,10.5106144,323,NA,13,20,4.0247678,6.1919505,95.9752322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"Río Negro",NA,"Mediana",19.5590458,21.8828316,38,NA,2,4,5.2631579,10.5263158,94.7368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"Río Negro",NA,"Grandes",16.5137215,61.8876228,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"San José",NA,"Micro",31.6217155,8.998189,3411,NA,498,710,14.5998241,20.8150103,85.4001759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"San José",NA,"Pequeña",25.7267799,14.3520317,502,NA,17,21,3.3864542,4.1832669,96.6135458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"San José",NA,"Mediana",22.6222,24.9466648,80,NA,NA,3,NA,3.75,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"San José",NA,"Grandes",20.0293045,51.7031097,11,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"Tacuarembó",NA,"Micro",31.982235,10.9741182,2486,NA,413,459,16.613033,18.463395,83.386967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"Tacuarembó",NA,"Pequeña",28.7490597,18.4799576,387,NA,16,17,4.1343669,4.3927649,95.8656331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"Tacuarembó",NA,"Mediana",12.7880259,29.8230934,40,NA,1,1,2.5,2.5,97.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"Tacuarembó",NA,"Grandes",26.4806747,40.7228317,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"Treinta Y Tres",NA,"Micro",36.6379356,12.536273,1412,NA,241,281,17.0679887,19.9008499,82.9320113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"Treinta Y Tres",NA,"Pequeña",32.4428062,23.9189377,234,NA,9,12,3.8461538,5.1282051,96.1538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"Treinta Y Tres",NA,"Mediana",12.867342,38.7398529,22,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2011,"Treinta Y Tres",NA,"Grandes",18.0519104,24.8049355,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"Paysandú",NA,"Micro",26.8511791,8.6217937,3432,NA,521,632,15.1806527,18.4149184,84.8193473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"Paysandú",NA,"Pequeña",28.4487667,14.7733831,742,NA,34,28,4.5822102,3.7735849,95.4177898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"Paysandú",NA,"Mediana",21.2628269,24.4189281,99,NA,1,NA,1.010101,NA,98.989899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"Paysandú",NA,"Grandes",23.4372234,52.1858978,14,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"Río Negro",NA,"Micro",31.2429218,5.663754,1766,NA,280,344,15.8550396,19.4790487,84.1449604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"Río Negro",NA,"Pequeña",31.6912498,10.5425997,350,NA,17,16,4.8571429,4.5714286,95.1428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"Río Negro",NA,"Mediana",18.4976349,23.2476578,40,NA,4,NA,10,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"Río Negro",NA,"Grandes",18.5681953,60.5459862,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"San José",NA,"Micro",31.5780716,8.9632845,3650,NA,538,793,14.739726,21.7260274,85.260274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"San José",NA,"Pequeña",24.7753735,14.3251448,573,NA,25,31,4.3630017,5.4101222,95.6369983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"San José",NA,"Mediana",22.9581413,24.9639111,86,NA,5,1,5.8139535,1.1627907,94.1860465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"San José",NA,"Grandes",20.6884136,51.7476578,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"Tacuarembó",NA,"Micro",29.9011574,10.3973856,2496,NA,349,455,13.9823718,18.2291667,86.0176282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"Tacuarembó",NA,"Pequeña",27.4353485,16.8705368,431,NA,20,20,4.6403712,4.6403712,95.3596288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"Tacuarembó",NA,"Mediana",13.8207893,30.5089073,40,NA,2,2,5,5,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"Tacuarembó",NA,"Grandes",28.842701,42.223175,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"Treinta Y Tres",NA,"Micro",35.0255737,12.2144585,1381,NA,232,243,16.7994207,17.595945,83.2005793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"Treinta Y Tres",NA,"Pequeña",32.8354874,24.7045803,278,NA,9,18,3.2374101,6.4748201,96.7625899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"Treinta Y Tres",NA,"Mediana",12.8601608,37.8532944,22,NA,2,2,9.0909091,9.0909091,90.9090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2012,"Treinta Y Tres",NA,"Grandes",19.2787838,25.2276649,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"Paysandú",NA,"Micro",26.3663139,9.1264162,3611,NA,560,692,15.5081695,19.1636666,84.4918305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"Paysandú",NA,"Pequeña",26.9722176,15.4446793,629,NA,19,32,3.0206677,5.0874404,96.9793323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"Paysandú",NA,"Mediana",21.4091034,24.785677,210,NA,2,3,0.952381,1.4285714,99.047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"Paysandú",NA,"Grandes",25.2523613,50.6432228,14,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"Río Negro",NA,"Micro",29.6980705,6.3249774,1824,NA,260,350,14.254386,19.1885965,85.745614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"Río Negro",NA,"Pequeña",30.8510799,11.035758,335,NA,15,17,4.4776119,5.0746269,95.5223881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"Río Negro",NA,"Mediana",17.3432465,23.9982567,71,NA,1,NA,1.4084507,NA,98.5915493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"Río Negro",NA,"Grandes",22.1076069,58.6410103,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"San José",NA,"Micro",30.9188614,8.7130804,3825,NA,545,763,14.248366,19.9477124,85.751634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"San José",NA,"Pequeña",24.170145,13.5100431,553,NA,22,32,3.9783002,5.7866184,96.0216998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"San José",NA,"Mediana",21.6404667,24.4559879,160,NA,NA,4,NA,2.5,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"San José",NA,"Grandes",23.2705269,53.3208923,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"Tacuarembó",NA,"Micro",28.6599941,12.2066488,2660,NA,391,491,14.6992481,18.4586466,85.3007519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"Tacuarembó",NA,"Pequeña",26.4835701,18.657135,353,NA,20,20,5.6657224,5.6657224,94.3342776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
