Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
08247 Santa Eulàlia de Riuprimer;;;Renta neta media por hogar;2022;43.934
08247 Santa Eulàlia de Riuprimer;;;Renta neta media por hogar;2021;41.316
08247 Santa Eulàlia de Riuprimer;;;Renta neta media por hogar;2020;39.930
08247 Santa Eulàlia de Riuprimer;;;Renta neta media por hogar;2019;40.042
08247 Santa Eulàlia de Riuprimer;;;Renta neta media por hogar;2018;39.241
08247 Santa Eulàlia de Riuprimer;;;Renta neta media por hogar;2017;37.620
08247 Santa Eulàlia de Riuprimer;;;Renta neta media por hogar;2016;35.422
08247 Santa Eulàlia de Riuprimer;;;Renta neta media por hogar;2015;34.014
08248 Santa Eulàlia de Ronçana;;;Renta neta media por hogar;2023;47.380
08248 Santa Eulàlia de Ronçana;;;Renta neta media por hogar;2022;45.883
08248 Santa Eulàlia de Ronçana;;;Renta neta media por hogar;2021;42.638
08248 Santa Eulàlia de Ronçana;;;Renta neta media por hogar;2020;41.387
08248 Santa Eulàlia de Ronçana;;;Renta neta media por hogar;2019;41.023
08248 Santa Eulàlia de Ronçana;;;Renta neta media por hogar;2018;39.941
08248 Santa Eulàlia de Ronçana;;;Renta neta media por hogar;2017;37.517
08248 Santa Eulàlia de Ronçana;;;Renta neta media por hogar;2016;36.558
08248 Santa Eulàlia de Ronçana;;;Renta neta media por hogar;2015;35.432
08249 Santa Fe del Penedès;;;Renta neta media por hogar;2023;48.584
08249 Santa Fe del Penedès;;;Renta neta media por hogar;2022;46.579
08249 Santa Fe del Penedès;;;Renta neta media por hogar;2021;43.861
08249 Santa Fe del Penedès;;;Renta neta media por hogar;2020;42.024
08249 Santa Fe del Penedès;;;Renta neta media por hogar;2019;40.578
08249 Santa Fe del Penedès;;;Renta neta media por hogar;2018;43.063
08249 Santa Fe del Penedès;;;Renta neta media por hogar;2017;40.104
08249 Santa Fe del Penedès;;;Renta neta media por hogar;2016;41.318
08249 Santa Fe del Penedès;;;Renta neta media por hogar;2015;38.630
08250 Santa Margarida de Montbui;;;Renta neta media por hogar;2023;34.014
08250 Santa Margarida de Montbui;;;Renta neta media por hogar;2022;32.318
08250 Santa Margarida de Montbui;;;Renta neta media por hogar;2021;30.844
08250 Santa Margarida de Montbui;;;Renta neta media por hogar;2020;30.044
08250 Santa Margarida de Montbui;;;Renta neta media por hogar;2019;29.560
08250 Santa Margarida de Montbui;;;Renta neta media por hogar;2018;28.288
08250 Santa Margarida de Montbui;;;Renta neta media por hogar;2017;27.060
08250 Santa Margarida de Montbui;;;Renta neta media por hogar;2016;26.794
08250 Santa Margarida de Montbui;;;Renta neta media por hogar;2015;25.801
08251 Santa Margarida i els Monjos;;;Renta neta media por hogar;2023;38.226
08251 Santa Margarida i els Monjos;;;Renta neta media por hogar;2022;36.012
08251 Santa Margarida i els Monjos;;;Renta neta media por hogar;2021;35.692
08251 Santa Margarida i els Monjos;;;Renta neta media por hogar;2020;33.662
08251 Santa Margarida i els Monjos;;;Renta neta media por hogar;2019;33.590
08251 Santa Margarida i els Monjos;;;Renta neta media por hogar;2018;32.239
08251 Santa Margarida i els Monjos;;;Renta neta media por hogar;2017;31.233
08251 Santa Margarida i els Monjos;;;Renta neta media por hogar;2016;29.908
08251 Santa Margarida i els Monjos;;;Renta neta media por hogar;2015;29.160
08252 Barberà del Vallès;;;Renta neta media por hogar;2023;43.314
08252 Barberà del Vallès;;;Renta neta media por hogar;2022;41.105
08252 Barberà del Vallès;;;Renta neta media por hogar;2021;39.246
08252 Barberà del Vallès;;;Renta neta media por hogar;2020;37.693
08252 Barberà del Vallès;;;Renta neta media por hogar;2019;37.707
08252 Barberà del Vallès;;;Renta neta media por hogar;2018;35.926
08252 Barberà del Vallès;;;Renta neta media por hogar;2017;34.751
08252 Barberà del Vallès;;;Renta neta media por hogar;2016;33.757
08252 Barberà del Vallès;;;Renta neta media por hogar;2015;32.663
08253 Santa Maria de Besora;;;Renta neta media por hogar;2023;32.907
08253 Santa Maria de Besora;;;Renta neta media por hogar;2022;32.252
08253 Santa Maria de Besora;;;Renta neta media por hogar;2021;31.830
08253 Santa Maria de Besora;;;Renta neta media por hogar;2020;32.613
08253 Santa Maria de Besora;;;Renta neta media por hogar;2019;32.163
08253 Santa Maria de Besora;;;Renta neta media por hogar;2018;30.143
08253 Santa Maria de Besora;;;Renta neta media por hogar;2017;28.273
08253 Santa Maria de Besora;;;Renta neta media por hogar;2016;26.656
08253 Santa Maria de Besora;;;Renta neta media por hogar;2015;27.721
08254 Esquirol, L';;;Renta neta media por hogar;2023;42.170
08254 Esquirol, L';;;Renta neta media por hogar;2022;40.601
08254 Esquirol, L';;;Renta neta media por hogar;2021;39.279
08254 Esquirol, L';;;Renta neta media por hogar;2020;38.300
08254 Esquirol, L';;;Renta neta media por hogar;2019;38.612
08254 Esquirol, L';;;Renta neta media por hogar;2018;37.088
08254 Esquirol, L';;;Renta neta media por hogar;2017;36.786
08254 Esquirol, L';;;Renta neta media por hogar;2016;35.450
08254 Esquirol, L';;;Renta neta media por hogar;2015;33.557
08255 Santa Maria de Merlès;;;Renta neta media por hogar;2023;60.699
08255 Santa Maria de Merlès;;;Renta neta media por hogar;2022;48.681
08255 Santa Maria de Merlès;;;Renta neta media por hogar;2021;48.813
08255 Santa Maria de Merlès;;;Renta neta media por hogar;2020;41.471
08255 Santa Maria de Merlès;;;Renta neta media por hogar;2019;43.307
08255 Santa Maria de Merlès;;;Renta neta media por hogar;2018;45.884
08255 Santa Maria de Merlès;;;Renta neta media por hogar;2017;43.936
08255 Santa Maria de Merlès;;;Renta neta media por hogar;2016;43.526
08255 Santa Maria de Merlès;;;Renta neta media por hogar;2015;41.655
08256 Santa Maria de Martorelles;;;Renta neta media por hogar;2023;49.907
08256 Santa Maria de Martorelles;;;Renta neta media por hogar;2022;47.495
08256 Santa Maria de Martorelles;;;Renta neta media por hogar;2021;45.309
08256 Santa Maria de Martorelles;;;Renta neta media por hogar;2020;41.591
08256 Santa Maria de Martorelles;;;Renta neta media por hogar;2019;41.824
08256 Santa Maria de Martorelles;;;Renta neta media por hogar;2018;40.487
08256 Santa Maria de Martorelles;;;Renta neta media por hogar;2017;37.909
08256 Santa Maria de Martorelles;;;Renta neta media por hogar;2016;37.318
08256 Santa Maria de Martorelles;;;Renta neta media por hogar;2015;36.188
08257 Santa Maria de Miralles;;;Renta neta media por hogar;2023;40.709
08257 Santa Maria de Miralles;;;Renta neta media por hogar;2022;36.541
08257 Santa Maria de Miralles;;;Renta neta media por hogar;2021;35.749
08257 Santa Maria de Miralles;;;Renta neta media por hogar;2020;34.022
08257 Santa Maria de Miralles;;;Renta neta media por hogar;2019;34.354
08257 Santa Maria de Miralles;;;Renta neta media por hogar;2018;33.535
08257 Santa Maria de Miralles;;;Renta neta media por hogar;2017;34.583
08257 Santa Maria de Miralles;;;Renta neta media por hogar;2016;38.331
08257 Santa Maria de Miralles;;;Renta neta media por hogar;2015;37.184
08258 Santa Maria d'Oló;;;Renta neta media por hogar;2023;38.690
08258 Santa Maria d'Oló;;;Renta neta media por hogar;2022;37.872
08258 Santa Maria d'Oló;;;Renta neta media por hogar;2021;36.417
08258 Santa Maria d'Oló;;;Renta neta media por hogar;2020;35.163
08258 Santa Maria d'Oló;;;Renta neta media por hogar;2019;34.671
08258 Santa Maria d'Oló;;;Renta neta media por hogar;2018;32.501
08258 Santa Maria d'Oló;;;Renta neta media por hogar;2017;31.029
08258 Santa Maria d'Oló;;;Renta neta media por hogar;2016;31.138
08258 Santa Maria d'Oló;;;Renta neta media por hogar;2015;30.484
08259 Santa Maria de Palautordera;;;Renta neta media por hogar;2023;44.311
08259 Santa Maria de Palautordera;;;Renta neta media por hogar;2022;41.545
08259 Santa Maria de Palautordera;;;Renta neta media por hogar;2021;40.070
08259 Santa Maria de Palautordera;;;Renta neta media por hogar;2020;37.899
08259 Santa Maria de Palautordera;;;Renta neta media por hogar;2019;37.809
08259 Santa Maria de Palautordera;;;Renta neta media por hogar;2018;35.965
08259 Santa Maria de Palautordera;;;Renta neta media por hogar;2017;34.642
08259 Santa Maria de Palautordera;;;Renta neta media por hogar;2016;32.772
08259 Santa Maria de Palautordera;;;Renta neta media por hogar;2015;32.340
08260 Santa Perpètua de Mogoda;;;Renta neta media por hogar;2023;43.064
08260 Santa Perpètua de Mogoda;;;Renta neta media por hogar;2022;40.687
08260 Santa Perpètua de Mogoda;;;Renta neta media por hogar;2021;39.180
08260 Santa Perpètua de Mogoda;;;Renta neta media por hogar;2020;37.403
08260 Santa Perpètua de Mogoda;;;Renta neta media por hogar;2019;37.132
08260 Santa Perpètua de Mogoda;;;Renta neta media por hogar;2018;35.925
08260 Santa Perpètua de Mogoda;;;Renta neta media por hogar;2017;34.531
08260 Santa Perpètua de Mogoda;;;Renta neta media por hogar;2016;33.298
08260 Santa Perpètua de Mogoda;;;Renta neta media por hogar;2015;32.381
08261 Santa Susanna;;;Renta neta media por hogar;2023;43.796
08261 Santa Susanna;;;Renta neta media por hogar;2022;40.196
08261 Santa Susanna;;;Renta neta media por hogar;2021;36.614
08261 Santa Susanna;;;Renta neta media por hogar;2020;38.168
08261 Santa Susanna;;;Renta neta media por hogar;2019;37.105
08261 Santa Susanna;;;Renta neta media por hogar;2018;35.111
08261 Santa Susanna;;;Renta neta media por hogar;2017;34.313
08261 Santa Susanna;;;Renta neta media por hogar;2016;32.292
08261 Santa Susanna;;;Renta neta media por hogar;2015;30.930
08262 Sant Vicenç de Castellet;;;Renta neta media por hogar;2023;36.506
08262 Sant Vicenç de Castellet;;;Renta neta media por hogar;2022;34.828
08262 Sant Vicenç de Castellet;;;Renta neta media por hogar;2021;33.260
08262 Sant Vicenç de Castellet;;;Renta neta media por hogar;2020;32.086
08262 Sant Vicenç de Castellet;;;Renta neta media por hogar;2019;31.869
08262 Sant Vicenç de Castellet;;;Renta neta media por hogar;2018;30.429
08262 Sant Vicenç de Castellet;;;Renta neta media por hogar;2017;29.320
08262 Sant Vicenç de Castellet;;;Renta neta media por hogar;2016;28.272
08262 Sant Vicenç de Castellet;;;Renta neta media por hogar;2015;27.623
08263 Sant Vicenç dels Horts;;;Renta neta media por hogar;2023;42.529
08263 Sant Vicenç dels Horts;;;Renta neta media por hogar;2022;39.649
08263 Sant Vicenç dels Horts;;;Renta neta media por hogar;2021;37.824
08263 Sant Vicenç dels Horts;;;Renta neta media por hogar;2020;36.425
08263 Sant Vicenç dels Horts;;;Renta neta media por hogar;2019;36.393
08263 Sant Vicenç dels Horts;;;Renta neta media por hogar;2018;34.991
08263 Sant Vicenç dels Horts;;;Renta neta media por hogar;2017;33.297
08263 Sant Vicenç dels Horts;;;Renta neta media por hogar;2016;32.727
08263 Sant Vicenç dels Horts;;;Renta neta media por hogar;2015;31.153
08264 Sant Vicenç de Montalt;;;Renta neta media por hogar;2023;66.063
08264 Sant Vicenç de Montalt;;;Renta neta media por hogar;2022;60.187
08264 Sant Vicenç de Montalt;;;Renta neta media por hogar;2021;53.954
08264 Sant Vicenç de Montalt;;;Renta neta media por hogar;2020;53.399
08264 Sant Vicenç de Montalt;;;Renta neta media por hogar;2019;57.698
08264 Sant Vicenç de Montalt;;;Renta neta media por hogar;2018;54.390
08264 Sant Vicenç de Montalt;;;Renta neta media por hogar;2017;51.112
08264 Sant Vicenç de Montalt;;;Renta neta media por hogar;2016;49.803
08264 Sant Vicenç de Montalt;;;Renta neta media por hogar;2015;47.963
08265 Sant Vicenç de Torelló;;;Renta neta media por hogar;2023;45.689
08265 Sant Vicenç de Torelló;;;Renta neta media por hogar;2022;43.041
08265 Sant Vicenç de Torelló;;;Renta neta media por hogar;2021;40.768
08265 Sant Vicenç de Torelló;;;Renta neta media por hogar;2020;39.581
08265 Sant Vicenç de Torelló;;;Renta neta media por hogar;2019;39.565
08265 Sant Vicenç de Torelló;;;Renta neta media por hogar;2018;41.081
08265 Sant Vicenç de Torelló;;;Renta neta media por hogar;2017;36.506
08265 Sant Vicenç de Torelló;;;Renta neta media por hogar;2016;36.981
08265 Sant Vicenç de Torelló;;;Renta neta media por hogar;2015;33.598
08266 Cerdanyola del Vallès;;;Renta neta media por hogar;2023;46.621
08266 Cerdanyola del Vallès;;;Renta neta media por hogar;2022;44.326
08266 Cerdanyola del Vallès;;;Renta neta media por hogar;2021;42.822
08266 Cerdanyola del Vallès;;;Renta neta media por hogar;2020;41.078
08266 Cerdanyola del Vallès;;;Renta neta media por hogar;2019;41.254
08266 Cerdanyola del Vallès;;;Renta neta media por hogar;2018;39.715
08266 Cerdanyola del Vallès;;;Renta neta media por hogar;2017;38.333
08266 Cerdanyola del Vallès;;;Renta neta media por hogar;2016;37.413
08266 Cerdanyola del Vallès;;;Renta neta media por hogar;2015;35.889
08267 Sentmenat;;;Renta neta media por hogar;2023;45.279
08267 Sentmenat;;;Renta neta media por hogar;2022;42.690
08267 Sentmenat;;;Renta neta media por hogar;2021;41.394
08267 Sentmenat;;;Renta neta media por hogar;2020;39.194
08267 Sentmenat;;;Renta neta media por hogar;2019;38.940
08267 Sentmenat;;;Renta neta media por hogar;2018;37.717
08267 Sentmenat;;;Renta neta media por hogar;2017;35.570
08267 Sentmenat;;;Renta neta media por hogar;2016;34.374
08267 Sentmenat;;;Renta neta media por hogar;2015;33.014
08268 Cercs;;;Renta neta media por hogar;2023;34.696
08268 Cercs;;;Renta neta media por hogar;2022;33.517
08268 Cercs;;;Renta neta media por hogar;2021;32.232
08268 Cercs;;;Renta neta media por hogar;2020;31.099
08268 Cercs;;;Renta neta media por hogar;2019;31.023
08268 Cercs;;;Renta neta media por hogar;2018;29.449
08268 Cercs;;;Renta neta media por hogar;2017;27.798
08268 Cercs;;;Renta neta media por hogar;2016;27.225
08268 Cercs;;;Renta neta media por hogar;2015;27.373
08269 Seva;;;Renta neta media por hogar;2023;49.171
08269 Seva;;;Renta neta media por hogar;2022;45.904
08269 Seva;;;Renta neta media por hogar;2021;43.127
08269 Seva;;;Renta neta media por hogar;2020;41.830
08269 Seva;;;Renta neta media por hogar;2019;40.001
08269 Seva;;;Renta neta media por hogar;2018;37.923
08269 Seva;;;Renta neta media por hogar;2017;36.428
08269 Seva;;;Renta neta media por hogar;2016;35.604
08269 Seva;;;Renta neta media por hogar;2015;34.471
08270 Sitges;;;Renta neta media por hogar;2023;51.676
08270 Sitges;;;Renta neta media por hogar;2022;47.800
08270 Sitges;;;Renta neta media por hogar;2021;44.670
08270 Sitges;;;Renta neta media por hogar;2020;42.710
08270 Sitges;;;Renta neta media por hogar;2019;42.967
08270 Sitges;;;Renta neta media por hogar;2018;42.166
08270 Sitges;;;Renta neta media por hogar;2017;39.373
08270 Sitges;;;Renta neta media por hogar;2016;37.935
08270 Sitges;;;Renta neta media por hogar;2015;36.383
08271 Sobremunt;;;Renta neta media por hogar;2023;.
08271 Sobremunt;;;Renta neta media por hogar;2022;.
08271 Sobremunt;;;Renta neta media por hogar;2021;37.098
08271 Sobremunt;;;Renta neta media por hogar;2020;35.486
08271 Sobremunt;;;Renta neta media por hogar;2019;.
08271 Sobremunt;;;Renta neta media por hogar;2018;.
08271 Sobremunt;;;Renta neta media por hogar;2017;.
08271 Sobremunt;;;Renta neta media por hogar;2016;.
08271 Sobremunt;;;Renta neta media por hogar;2015;.
08272 Sora;;;Renta neta media por hogar;2023;42.406
08272 Sora;;;Renta neta media por hogar;2022;39.399
08272 Sora;;;Renta neta media por hogar;2021;37.873
08272 Sora;;;Renta neta media por hogar;2020;35.056
08272 Sora;;;Renta neta media por hogar;2019;35.683
08272 Sora;;;Renta neta media por hogar;2018;34.126
08272 Sora;;;Renta neta media por hogar;2017;29.137
08272 Sora;;;Renta neta media por hogar;2016;27.482
08272 Sora;;;Renta neta media por hogar;2015;28.711
08273 Subirats;;;Renta neta media por hogar;2023;44.380
08273 Subirats;;;Renta neta media por hogar;2022;41.476
08273 Subirats;;;Renta neta media por hogar;2021;39.890
08273 Subirats;;;Renta neta media por hogar;2020;37.382
08273 Subirats;;;Renta neta media por hogar;2019;37.795
08273 Subirats;;;Renta neta media por hogar;2018;35.922
08273 Subirats;;;Renta neta media por hogar;2017;34.282
08273 Subirats;;;Renta neta media por hogar;2016;33.512
08273 Subirats;;;Renta neta media por hogar;2015;32.111
08274 Súria;;;Renta neta media por hogar;2023;40.971
08274 Súria;;;Renta neta media por hogar;2022;38.695
08274 Súria;;;Renta neta media por hogar;2021;37.140
08274 Súria;;;Renta neta media por hogar;2020;36.859
08274 Súria;;;Renta neta media por hogar;2019;36.599
08274 Súria;;;Renta neta media por hogar;2018;35.263
08274 Súria;;;Renta neta media por hogar;2017;34.174
08274 Súria;;;Renta neta media por hogar;2016;33.196
08274 Súria;;;Renta neta media por hogar;2015;32.826
08275 Tavèrnoles;;;Renta neta media por hogar;2023;60.281
08275 Tavèrnoles;;;Renta neta media por hogar;2022;56.286
08275 Tavèrnoles;;;Renta neta media por hogar;2021;53.951
08275 Tavèrnoles;;;Renta neta media por hogar;2020;52.488
08275 Tavèrnoles;;;Renta neta media por hogar;2019;53.066
08275 Tavèrnoles;;;Renta neta media por hogar;2018;47.673
08275 Tavèrnoles;;;Renta neta media por hogar;2017;47.657
08275 Tavèrnoles;;;Renta neta media por hogar;2016;48.547
08275 Tavèrnoles;;;Renta neta media por hogar;2015;43.375
08276 Tagamanent;;;Renta neta media por hogar;2023;44.671
08276 Tagamanent;;;Renta neta media por hogar;2022;42.678
08276 Tagamanent;;;Renta neta media por hogar;2021;39.422
08276 Tagamanent;;;Renta neta media por hogar;2020;38.485
08276 Tagamanent;;;Renta neta media por hogar;2019;35.242
08276 Tagamanent;;;Renta neta media por hogar;2018;34.621
08276 Tagamanent;;;Renta neta media por hogar;2017;31.837
08276 Tagamanent;;;Renta neta media por hogar;2016;31.460
08276 Tagamanent;;;Renta neta media por hogar;2015;32.093
08277 Talamanca;;;Renta neta media por hogar;2023;36.455
08277 Talamanca;;;Renta neta media por hogar;2022;34.433
08277 Talamanca;;;Renta neta media por hogar;2021;35.602
08277 Talamanca;;;Renta neta media por hogar;2020;34.854
08277 Talamanca;;;Renta neta media por hogar;2019;32.351
08277 Talamanca;;;Renta neta media por hogar;2018;33.871
08277 Talamanca;;;Renta neta media por hogar;2017;33.873
08277 Talamanca;;;Renta neta media por hogar;2016;35.108
08277 Talamanca;;;Renta neta media por hogar;2015;32.244
08278 Taradell;;;Renta neta media por hogar;2023;47.293
08278 Taradell;;;Renta neta media por hogar;2022;46.316
08278 Taradell;;;Renta neta media por hogar;2021;42.836
08278 Taradell;;;Renta neta media por hogar;2020;41.948
08278 Taradell;;;Renta neta media por hogar;2019;41.085
08278 Taradell;;;Renta neta media por hogar;2018;39.390
08278 Taradell;;;Renta neta media por hogar;2017;37.009
08278 Taradell;;;Renta neta media por hogar;2016;36.484
08278 Taradell;;;Renta neta media por hogar;2015;35.134
08279 Terrassa;;;Renta neta media por hogar;2023;40.058
08279 Terrassa;;;Renta neta media por hogar;2022;38.112
08279 Terrassa;;;Renta neta media por hogar;2021;36.656
08279 Terrassa;;;Renta neta media por hogar;2020;35.192
08279 Terrassa;;;Renta neta media por hogar;2019;35.132
08279 Terrassa;;;Renta neta media por hogar;2018;33.621
08279 Terrassa;;;Renta neta media por hogar;2017;32.184
08279 Terrassa;;;Renta neta media por hogar;2016;31.250
08279 Terrassa;;;Renta neta media por hogar;2015;30.321
08280 Tavertet;;;Renta neta media por hogar;2023;41.279
08280 Tavertet;;;Renta neta media por hogar;2022;37.859
08280 Tavertet;;;Renta neta media por hogar;2021;37.947
08280 Tavertet;;;Renta neta media por hogar;2020;33.368
08280 Tavertet;;;Renta neta media por hogar;2019;28.207
08280 Tavertet;;;Renta neta media por hogar;2018;26.809
08280 Tavertet;;;Renta neta media por hogar;2017;24.045
08280 Tavertet;;;Renta neta media por hogar;2016;24.944
08280 Tavertet;;;Renta neta media por hogar;2015;26.735
08281 Teià;;;Renta neta media por hogar;2023;65.106
08281 Teià;;;Renta neta media por hogar;2022;60.887
08281 Teià;;;Renta neta media por hogar;2021;53.286
08281 Teià;;;Renta neta media por hogar;2020;51.269
08281 Teià;;;Renta neta media por hogar;2019;53.686
08281 Teià;;;Renta neta media por hogar;2018;53.179
08281 Teià;;;Renta neta media por hogar;2017;50.044
08281 Teià;;;Renta neta media por hogar;2016;49.502
08281 Teià;;;Renta neta media por hogar;2015;47.821
08282 Tiana;;;Renta neta media por hogar;2023;65.678
08282 Tiana;;;Renta neta media por hogar;2022;61.831
08282 Tiana;;;Renta neta media por hogar;2021;57.562
08282 Tiana;;;Renta neta media por hogar;2020;57.159
08282 Tiana;;;Renta neta media por hogar;2019;58.206
08282 Tiana;;;Renta neta media por hogar;2018;56.155
08282 Tiana;;;Renta neta media por hogar;2017;55.627
08282 Tiana;;;Renta neta media por hogar;2016;52.993
08282 Tiana;;;Renta neta media por hogar;2015;50.444
08283 Tona;;;Renta neta media por hogar;2023;45.653
08283 Tona;;;Renta neta media por hogar;2022;43.584
08283 Tona;;;Renta neta media por hogar;2021;41.254
08283 Tona;;;Renta neta media por hogar;2020;39.859
08283 Tona;;;Renta neta media por hogar;2019;35.406
08283 Tona;;;Renta neta media por hogar;2018;37.444
08283 Tona;;;Renta neta media por hogar;2017;36.029
08283 Tona;;;Renta neta media por hogar;2016;35.206
08283 Tona;;;Renta neta media por hogar;2015;33.639
08284 Tordera;;;Renta neta media por hogar;2023;35.762
08284 Tordera;;;Renta neta media por hogar;2022;32.970
08284 Tordera;;;Renta neta media por hogar;2021;31.365
08284 Tordera;;;Renta neta media por hogar;2020;30.559
08284 Tordera;;;Renta neta media por hogar;2019;30.554
08284 Tordera;;;Renta neta media por hogar;2018;29.258
08284 Tordera;;;Renta neta media por hogar;2017;27.725
08284 Tordera;;;Renta neta media por hogar;2016;26.677
08284 Tordera;;;Renta neta media por hogar;2015;26.027
08285 Torelló;;;Renta neta media por hogar;2023;41.645
08285 Torelló;;;Renta neta media por hogar;2022;39.413
08285 Torelló;;;Renta neta media por hogar;2021;37.977
08285 Torelló;;;Renta neta media por hogar;2020;36.849
08285 Torelló;;;Renta neta media por hogar;2019;36.785
08285 Torelló;;;Renta neta media por hogar;2018;35.707
08285 Torelló;;;Renta neta media por hogar;2017;33.958
08285 Torelló;;;Renta neta media por hogar;2016;33.239
08285 Torelló;;;Renta neta media por hogar;2015;31.676
08286 Torre de Claramunt, La;;;Renta neta media por hogar;2023;39.400
08286 Torre de Claramunt, La;;;Renta neta media por hogar;2022;35.654
08286 Torre de Claramunt, La;;;Renta neta media por hogar;2021;35.420
08286 Torre de Claramunt, La;;;Renta neta media por hogar;2020;33.892
08286 Torre de Claramunt, La;;;Renta neta media por hogar;2019;33.690
08286 Torre de Claramunt, La;;;Renta neta media por hogar;2018;32.848
08286 Torre de Claramunt, La;;;Renta neta media por hogar;2017;31.340
08286 Torre de Claramunt, La;;;Renta neta media por hogar;2016;31.366
08286 Torre de Claramunt, La;;;Renta neta media por hogar;2015;30.562
08287 Torrelavit;;;Renta neta media por hogar;2023;46.601
08287 Torrelavit;;;Renta neta media por hogar;2022;42.079
08287 Torrelavit;;;Renta neta media por hogar;2021;40.103
08287 Torrelavit;;;Renta neta media por hogar;2020;37.814
08287 Torrelavit;;;Renta neta media por hogar;2019;37.963
08287 Torrelavit;;;Renta neta media por hogar;2018;36.524
08287 Torrelavit;;;Renta neta media por hogar;2017;34.105
08287 Torrelavit;;;Renta neta media por hogar;2016;33.771
08287 Torrelavit;;;Renta neta media por hogar;2015;33.098
08288 Torrelles de Foix;;;Renta neta media por hogar;2023;32.326
08288 Torrelles de Foix;;;Renta neta media por hogar;2022;29.936
08288 Torrelles de Foix;;;Renta neta media por hogar;2021;28.711
08288 Torrelles de Foix;;;Renta neta media por hogar;2020;27.671
08288 Torrelles de Foix;;;Renta neta media por hogar;2019;27.496
08288 Torrelles de Foix;;;Renta neta media por hogar;2018;26.393
08288 Torrelles de Foix;;;Renta neta media por hogar;2017;25.548
08288 Torrelles de Foix;;;Renta neta media por hogar;2016;24.882
08288 Torrelles de Foix;;;Renta neta media por hogar;2015;23.672
08289 Torrelles de Llobregat;;;Renta neta media por hogar;2023;51.668
08289 Torrelles de Llobregat;;;Renta neta media por hogar;2022;48.755
08289 Torrelles de Llobregat;;;Renta neta media por hogar;2021;46.994
08289 Torrelles de Llobregat;;;Renta neta media por hogar;2020;44.812
08289 Torrelles de Llobregat;;;Renta neta media por hogar;2019;44.335
08289 Torrelles de Llobregat;;;Renta neta media por hogar;2018;42.721
08289 Torrelles de Llobregat;;;Renta neta media por hogar;2017;41.676
08289 Torrelles de Llobregat;;;Renta neta media por hogar;2016;40.076
08289 Torrelles de Llobregat;;;Renta neta media por hogar;2015;38.428
08290 Ullastrell;;;Renta neta media por hogar;2023;51.173
08290 Ullastrell;;;Renta neta media por hogar;2022;48.808
08290 Ullastrell;;;Renta neta media por hogar;2021;45.790
08290 Ullastrell;;;Renta neta media por hogar;2020;43.174
08290 Ullastrell;;;Renta neta media por hogar;2019;42.496
08290 Ullastrell;;;Renta neta media por hogar;2018;41.453
08290 Ullastrell;;;Renta neta media por hogar;2017;40.113
08290 Ullastrell;;;Renta neta media por hogar;2016;38.916
08290 Ullastrell;;;Renta neta media por hogar;2015;38.094
08291 Vacarisses;;;Renta neta media por hogar;2023;46.087
08291 Vacarisses;;;Renta neta media por hogar;2022;43.177
08291 Vacarisses;;;Renta neta media por hogar;2021;40.521
08291 Vacarisses;;;Renta neta media por hogar;2020;38.955
08291 Vacarisses;;;Renta neta media por hogar;2019;38.313
08291 Vacarisses;;;Renta neta media por hogar;2018;36.455
08291 Vacarisses;;;Renta neta media por hogar;2017;34.721
08291 Vacarisses;;;Renta neta media por hogar;2016;33.863
08291 Vacarisses;;;Renta neta media por hogar;2015;32.403
08292 Vallbona d'Anoia;;;Renta neta media por hogar;2023;40.788
08292 Vallbona d'Anoia;;;Renta neta media por hogar;2022;38.530
08292 Vallbona d'Anoia;;;Renta neta media por hogar;2021;37.687
08292 Vallbona d'Anoia;;;Renta neta media por hogar;2020;36.938
08292 Vallbona d'Anoia;;;Renta neta media por hogar;2019;35.747
08292 Vallbona d'Anoia;;;Renta neta media por hogar;2018;35.955
08292 Vallbona d'Anoia;;;Renta neta media por hogar;2017;33.705
08292 Vallbona d'Anoia;;;Renta neta media por hogar;2016;32.588
08292 Vallbona d'Anoia;;;Renta neta media por hogar;2015;32.866
08293 Vallcebre;;;Renta neta media por hogar;2023;41.416
08293 Vallcebre;;;Renta neta media por hogar;2022;37.810
08293 Vallcebre;;;Renta neta media por hogar;2021;37.029
08293 Vallcebre;;;Renta neta media por hogar;2020;35.098
08293 Vallcebre;;;Renta neta media por hogar;2019;34.352
08293 Vallcebre;;;Renta neta media por hogar;2018;33.321
08293 Vallcebre;;;Renta neta media por hogar;2017;35.169
08293 Vallcebre;;;Renta neta media por hogar;2016;33.196
08293 Vallcebre;;;Renta neta media por hogar;2015;32.595
08294 Vallgorguina;;;Renta neta media por hogar;2023;43.967
08294 Vallgorguina;;;Renta neta media por hogar;2022;41.759
08294 Vallgorguina;;;Renta neta media por hogar;2021;40.349
08294 Vallgorguina;;;Renta neta media por hogar;2020;38.248
08294 Vallgorguina;;;Renta neta media por hogar;2019;38.217
08294 Vallgorguina;;;Renta neta media por hogar;2018;36.073
08294 Vallgorguina;;;Renta neta media por hogar;2017;33.947
08294 Vallgorguina;;;Renta neta media por hogar;2016;33.133
08294 Vallgorguina;;;Renta neta media por hogar;2015;32.966
08295 Vallirana;;;Renta neta media por hogar;2023;47.243
08295 Vallirana;;;Renta neta media por hogar;2022;43.936
08295 Vallirana;;;Renta neta media por hogar;2021;42.282
08295 Vallirana;;;Renta neta media por hogar;2020;40.546
